#node1	node2
P51686	Q16663
P49354	Q04771
P16989	Q7Z4H7
406905	Q9Y3Q4
P13805	Q96E35
P08754	Q00975
P15291	P31946
P36954	P62487
P04150	P28562
P25685	Q14164
P18124	Q02878
O00499	Q9Y2H0
Q15366	Q96PU8
P62899	P84098
P10242	P61626
Q16539	Q9BV47
P36406	Q96HA1
P62495	Q9HAU5
O00459	P06213
O43623	P28482
O60674	P46092
Q9HAU0	Q9UL45
O75306	P19404
P14672	Q9UGJ0
P25490	P43629
100008587	O95602
P62873	Q01970
406938	Q9Y4K3
P31152	Q02750
O15116	P28062
P52701	P55036
P02545	Q71DI3
Q15003	Q9Y2Q3
P01876	Q8WWK9
Q13243	Q15418
O00459	P50993
O15379	Q13263
P52597	Q14103
P82664	Q9Y5J5
O15264	Q15084
P18564	P60709
P60866	Q99684
P02776	P49238
P62760	Q5VTD9
P59768	P63092
P12956	P41220
Q14207	Q14209
P19235	Q9GZX6
P09619	P46108
P62877	Q16531
Q15797	Q8NAM6
P29322	P52803
O15085	P27986
P02766	P05067
P60842	Q14152
P07384	Q07817
P08047	Q92731
P67870	Q6IQ26
P31939	Q14164
O14593	Q9GZN1
Q13573	Q9Y450
P62899	P62906
P27635	P61513
Q05397	Q9Y4G6
P78317	Q8IX04
P01571	P24394
P16104	Q96DB2
Q9BZL6	Q9Y5J3
Q13177	Q5TCZ1
O96006	P15090
P08637	Q8N149
Q13315	Q15906
P10721	Q9ULZ2
P07910	Q13243
Q16594	Q7Z3B4
O14610	Q15759
O00193	P10074
Q13698	Q9Y5P8
P29372	P54727
O95057	Q9HAU5
406988	P37275
P17812	Q9Y478
O95602	Q14978
Q13797	Q9Y6K9
Q01892	Q16254
P08253	Q08050
P55854	Q8N2W9
P78371	Q66LE6
P60660	P62136
Q5EB52	Q8NHQ1
P49736	Q13415
P35711	P56645
P04198	P25205
O60262	Q92569
P62805	Q68CP9
P22061	Q9H1Y0
Q13315	Q9UHL9
O60262	Q14416
P42336	Q9Y243
O60271	Q14240
Q15714	Q5T3J3
P16333	Q9UHD2
P78537	Q96EV8
P49116	Q13573
O14936	P11171
Q16787	Q7L0J3
Q96KM6	Q9UBH0
P06454	P06493
P27986	P35790
A6NM45	P56748
P01243	P27361
Q15645	Q8N720
O15111	P24385
P50991	Q15418
Q04724	Q15102
O75528	P06899
P26640	P40337
P51398	Q13158
P41182	Q9Y618
P10600	Q8NER5
574457	Q99626
O00585	P49682
Q8NFP7	Q9NS23
P20936	Q8IZ69
P05019	P11362
P08107	Q12905
P00533	P63010
P15391	Q06187
P56705	Q9H461
P50914	P98175
P57721	P84098
Q15714	Q9UBX3
P15976	Q01543
O15519	Q96JQ0
P50914	P62888
Q9NRI5	Q9UPT5
Q92956	Q9NYU2
Q15906	Q9HAF1
Q9H4P4	Q9H832
P14923	Q99623
O95786	Q14164
Q15038	Q8NHQ1
O15198	O60318
Q9NYG5	Q9UM11
P19838	P27930
Q13127	Q9Y297
P12814	Q9Y2D8
P06241	Q13224
Q00005	Q08289
O15511	Q8WUW1
O00221	O14980
P19793	Q16637
P24941	Q92831
P24385	Q08050
P11926	P67870
Q13153	Q9Y463
P15018	P78552
O00206	Q9UMX0
P08238	Q92598
P08648	Q14031
O43353	P04406
P63000	Q15080
P15923	P27361
Q15554	Q9NUX5
P49454	Q9GZM8
P45983	P52564
Q9HD15	Q9NRR5
O00716	P24385
P33778	Q96QV6
Q10570	Q9UKF6
O15055	P18146
P42575	Q9HB75
Q99459	Q9H7D0
P03372	Q9BT22
Q3ZCM7	Q9NY65
P06756	Q14315
O00144	Q9Y6F9
O14544	Q14765
P19338	Q13315
Q15562	Q9UJU2
P53675	Q96CW1
Q15427	Q9BRX9
P32455	P42224
O00574	Q99616
Q99496	Q9HAU4
P33552	Q9Y3Q8
P01106	Q13191
P62424	P62913
Q13315	Q6GYQ0
O95639	Q05048
P26441	Q08334
Q15365	Q16629
P24941	Q96Q40
P23458	Q8NEB9
P13747	P27797
P04179	Q7L5D6
Q16363	Q8IWV7
Q13315	Q9UKY1
O14610	P49286
P02545	P18054
P16520	Q9Y272
P45985	P78527
407048	Q8WY64
P49821	Q01844
P84996	Q96PN6
O15105	P12956
Q14457	Q9NYJ8
O75461	Q8N488
O43815	P23508
Q16513	Q9H492
P03886	P17568
P51970	Q9NX14
Q16539	Q9HBY0
P08575	Q99704
O00330	Q01844
Q147X3	Q9Y4K3
O14757	P38398
O43353	P63173
Q00839	Q15366
P42701	Q9P0W0
O43281	O75865
Q14145	Q96IP4
O15551	Q96B33
P18146	Q16667
Q13573	Q8N6R0
407026	P02461
P63208	Q9NWN3
P05231	Q99650
P11171	P49458
O60244	Q96HR3
Q13409	Q13885
Q9UKT4	Q9UM11
P60604	Q9Y679
O00471	P62330
P22694	P54646
P26012	Q01955
P42331	P84095
C9J798	P62070
P63092	Q13255
P01106	P42704
P17676	P18428
P22694	Q8TCU5
P61088	Q92993
P61586	P98171
P01562	Q00653
P46092	Q6ZVL6
P24394	Q9UHD0
Q13148	Q15047
Q15257	Q16589
Q5VTR2	Q9BT78
P35227	Q9BSM1
P04637	P07900
O00329	P15391
P18564	P25391
P52566	P60763
P10599	Q9H3M7
O94761	Q96GE4
Q9NQT5	Q9Y3B2
Q9H0L4	Q9UMX0
P19876	P51686
P30154	P57087
P50453	Q15047
P09914	P60228
P07900	Q9Y239
O15524	P40763
Q8IY92	Q9NRN7
P35626	Q8NGX1
P16298	Q08209
A8MT69	O15287
P05067	Q53HV7
P15121	P23508
O00255	P14136
P01709	P0CG04
Q06265	Q8TF46
P00519	Q9ULD4
P13501	P46094
P09919	Q99650
O15243	P48357
P26641	Q9NPF8
P36405	Q9BTW9
O60840	Q16537
P02458	Q96JB6
P42338	Q9NSB8
Q14160	Q6P1M3
O43513	P51116
P24844	Q9BZL4
P68133	Q9NV56
P62820	Q9UI14
Q96P70	Q99459
P02745	P02747
P12814	Q5VTD9
P46736	Q96RL1
P78362	Q96SB4
Q7L0Q8	Q8N392
P20042	Q9NR50
P04350	Q00653
P38405	Q8NGW1
Q99459	Q9UNM6
P54132	Q15554
P09038	P39019
Q9BSW7	Q9BY43
P48729	Q00987
O75150	Q6P1J9
P54257	Q5VV52
P27635	Q99558
P08670	Q15047
O15379	Q5VTD9
O00512	Q13315
P62877	Q13617
P61587	Q8IZD9
O75396	Q9NZ43
O14625	P52630
Q04759	Q9P212
P25963	Q15418
P20226	Q6P1X5
P01903	P28067
P25490	Q9C086
Q8IWV7	Q9UBS4
P53539	Q15759
Q14061	Q8N4Q1
P21580	P58012
P61201	Q13216
P52435	Q9NY61
P63104	Q9UK53
A0JLT2	Q9NR30
P18031	P68400
P52803	P54764
P16471	Q8IZJ0
P27361	Q13485
P01106	Q9NV70
P22301	Q04206
P51817	Q08462
P51814	Q15796
Q15750	Q8TDZ2
P84243	Q9H160
P05198	Q13573
P62158	P63104
Q6UXN9	Q9C0J8
P10275	P55317
P13611	P48061
Q13535	Q9Y5H3
P06239	Q14289
P23396	P62249
P50993	Q9UEF7
P02768	Q9UNY5
Q9GZT8	Q9Y3Q8
P13010	Q8WXE1
O43390	P26368
P29466	P42224
O95256	Q14116
P68400	Q15545
O95832	Q8N6F1
P45983	P63218
A8TX70	Q05397
P01111	P10398
P03989	P32241
P04278	Q96G75
Q9BRT9	Q9UNS1
P16473	Q9Y2W7
Q53HC5	Q9NRR5
Q01844	Q93062
P07359	P48736
Q8N448	Q9NPD8
Q02223	Q13077
Q8NER1	Q9UQM7
O43684	Q15428
P61201	Q02556
Q13432	Q9BXR0
Q07021	Q07955
P84996	Q08462
O00161	P51116
P04083	P60709
Q9BTW9	Q9Y6K9
O14744	P31946
P54105	Q86UQ8
P48047	Q9Y4K3
P34820	Q9H2G2
Q68DD2	Q7LDG7
P15248	P26951
P38405	P47890
P29590	P40763
P18124	Q9UL18
Q9BRX5	Q9Y248
P01106	P61964
Q96EU7	Q9NS00
P46109	Q04721
Q05655	Q15717
P41235	P42357
P46940	Q05823
P49736	P62701
O00574	Q16627
O75533	Q14164
P23508	P51812
P56703	Q01973
Q13114	Q9H171
O14933	O75369
Q969H6	Q9Y6K9
Q8WUH2	Q9P2Y5
O00299	O15116
Q15005	Q96QE5
P25445	Q05513
P01571	Q9HBE5
Q8N8J6	Q96PY6
O43676	Q16795
P18146	Q96NX5
P51617	Q15306
O75928	P35548
Q9UK41	Q9Y5K6
P42680	Q16827
P18146	P25445
P32927	Q9UHD0
P01570	P19235
Q14197	Q8IVS2
P35348	Q9Y478
O00329	P61952
P01375	Q14653
P27986	P52735
Q9NWA0	Q9UM73
Q14240	Q9UBI6
P04049	Q9Y243
O14929	P49459
P23258	P53350
P61006	Q86TI0
P01242	P10912
P46940	Q13191
P04083	Q9Y600
P23458	P42336
O15524	Q08881
Q8NI38	Q9Y6K9
P16619	P25024
P06213	Q06124
Q16658	Q9UBS3
O75886	Q8IZH2
O94813	Q9Y6N7
Q03113	Q13255
P13667	Q14232
O00182	Q15758
P26012	Q92752
P61586	Q9Y2K3
P20333	Q9Y297
Q9BSI4	Q9NYB0
P49716	P58340
P58317	Q8N163
P05412	P35228
P42768	Q05209
O60749	Q96RU3
Q14653	Q9H171
P68366	Q92974
P22681	Q96B97
Q13263	Q9UBN6
P31751	Q70SY1
P32121	Q7Z3T1
P01106	P42695
O60244	P41235
P15170	Q14164
Q15831	Q9C0K7
Q96AG4	Q9Y4K3
P25788	Q9NXG2
O15230	O75578
P09919	P24394
Q9BPW8	Q9GZQ8
O15379	Q9UQR1
O14818	P23508
P49662	Q04323
P09471	P51681
P06756	P25391
Q06587	Q9HC52
P03923	P56556
Q14839	Q9BTC8
P31751	Q15173
P14210	P35968
Q9BSK2	Q9NRH1
P40337	Q02543
P51610	Q03164
Q6UXN9	Q96A08
Q7RTN6	Q9Y478
Q13255	Q86YM7
O95777	Q92900
P19174	Q8TEW0
P40939	Q00653
P15531	P18146
Q96QV1	Q9Y4K3
P09471	Q92997
P40337	Q92830
O00459	P08138
P07858	P78556
P16333	Q13111
P16220	Q92793
P28482	Q13643
P62330	Q9H993
P42263	P49840
P0CG47	P46527
P07942	Q5T6C5
Q96ST3	Q9UMX1
Q96AX1	Q9P2Y5
Q16514	Q9H0E3
P33992	Q8WYH8
Q969G3	Q9HCU9
O96020	P38936
P20674	Q96BK5
P42263	Q9Y3R0
O95295	Q15796
P10828	P42336
P35626	P47893
O95140	Q9NX47
O75821	P05198
O43741	Q05469
P06756	P12109
O75159	P42224
P62324	Q9UFF9
P27986	P55211
Q03135	Q9Y4K3
P35244	Q9Y5L4
P55957	Q07817
407019	P45452
O75182	Q13547
O75815	P30153
P19438	Q9UHD2
P12004	P67809
O15550	P68431
P30154	P51617
Q8NEU8	Q9UKG1
O95166	Q8NI08
P02675	P08514
O14641	O75084
P38432	Q96KG9
P33993	P49736
O60262	P42338
P62136	Q99941
P0CG47	Q969F2
P30480	Q13347
Q4G0J3	Q8IY92
P06241	P13671
P06241	Q86YH6
P38398	Q14683
P35222	Q9UI14
Q13237	Q68CJ9
P11142	Q8TDR0
O15379	P37231
P63010	Q9UKW4
P43405	Q92529
P24723	Q16236
P45984	Q16828
P38405	Q8NGS6
Q13315	Q562F6
Q01094	Q01892
P68400	Q15475
P04899	Q99500
P19838	P78545
P04222	P17812
O00291	P42858
Q9P2W3	Q9UBS5
P62753	P62857
Q07955	Q9BTC0
O95222	P38405
O15357	Q13588
P15374	Q9H078
Q99417	Q9HC24
P05771	Q68CJ9
P0CG47	P62837
A6NET4	P38405
P11940	Q9Y4K3
O75937	Q16629
Q71UM5	Q9UL18
P18754	Q9Y600
P30519	Q16891
P52756	Q12986
P29590	Q16539
Q8WXE1	Q9BW66
P31947	Q13315
P01563	Q8IU57
P00533	Q16539
P08246	Q13231
P01889	P04080
O14904	O60353
P55957	Q9BVA1
P06730	Q13542
Q6ZUM4	Q9H4E5
O43889	O75676
P29350	Q8NHL6
P53805	Q99558
Q7L7L0	Q8WUI4
9757	Q96KM6
P02647	Q96MS0
P01100	Q9Y5Q3
P12004	Q10586
P12111	Q05397
P0CG47	P10244
P05109	Q9Y575
O60869	P19793
O00212	O96013
O60563	O60583
P08134	Q6ZUM4
A8MW92	P68431
P19012	Q9BTA9
Q8IY92	Q9Y3D3
P01106	P68366
P62979	Q9NYB0
P36404	Q9BTW9
P68371	Q14204
P25054	Q14114
P61289	Q6ZVK8
P16220	Q9Y4K1
Q9BWD1	Q9UET6
A6BM72	P16220
Q8IZJ0	Q99665
Q16539	Q9Y6Q9
P01889	P39656
P61586	Q9UKX2
P38405	Q8NGQ3
P05141	P19438
P53778	Q66LE6
P07900	P11021
O14775	Q14832
P09619	Q9NQ66
P04629	Q92569
P31749	Q9Y6K9
P25205	P42224
P60763	Q14289
P01570	P48551
Q7RTV0	Q9UL18
O15211	P01111
P06401	Q9H467
Q16539	Q8WZA2
A6NM45	O15551
P63096	Q9UP65
P27707	P48443
P51114	Q14194
P06213	Q9UQB8
P35626	Q8NGP8
Q08211	Q16629
O95013	P35626
Q9NQB0	Q9UKE5
P07384	Q6UXS9
P0C0S5	Q9Y230
Q9C000	Q9ULZ3
P17612	Q08499
O75448	P49841
P56703	Q9Y5W5
Q8IXH6	Q9H492
Q7L7X3	Q9H7E9
406913	P15692
P43360	Q04637
O75529	P06899
P01111	P45983
P49768	Q9Y2W7
Q15942	Q7Z6M1
O75674	Q9UBW8
O60684	Q9Y6F8
Q13315	Q6VY07
P10301	P17252
P32745	Q9UDY2
Q8TCU6	Q92569
P17301	Q07889
P10644	P35250
Q6IB77	Q96AW1
Q14160	Q15334
P84022	Q9Y2K2
Q9NRG9	Q9UKX7
P30281	P38936
P10909	Q9NRI5
Q9H5V9	Q9UBC1
P08134	P42331
Q16619	Q9HBE5
P61978	Q92499
P18077	P62424
P62745	Q07890
Q70SY1	Q99935
P07910	Q13242
O43353	P53779
O95786	P0CG48
P45984	P51817
Q16849	Q9NRR5
Q8N1F7	Q9HAW0
P36406	Q9UJY4
P23396	Q9UL18
O00170	O14965
O60674	Q14527
P19525	P60953
P62805	Q969G3
Q13315	Q9NWH9
O95294	Q07889
P07996	Q96LA8
P40337	Q9UNM6
P39023	P62917
P15151	Q9Y6Q5
P31040	Q14164
Q00839	Q16629
P04004	P08514
P00519	Q06124
P48544	P59768
P78536	Q04721
O15111	Q13077
O95155	Q99615
P18564	Q17RW2
P24821	Q13797
P02751	P25067
P32298	P51679
P84022	Q6DJT9
O14931	P30273
P18146	Q86VK4
P18146	Q02535
P08243	Q00403
Q9HCK5	Q9P2R7
P01236	Q5VWK5
O95490	Q9Y566
P15927	Q8TDY2
O60262	P27986
P27105	P55854
P08107	P85299
P12004	Q9UK53
P42574	Q13075
Q9UHB6	Q9Y6K9
P04275	P14770
Q86TL0	Q9H0R8
P19438	Q99558
O43353	Q9Y4K3
P06576	P61981
P05112	P15509
O75015	Q8N149
P01589	P29459
Q12972	Q9UD71
P22314	Q13275
P78536	Q9UM47
O14908	Q8N1F7
P01308	P01920
P19012	Q9NTK1
P46779	P62891
P24394	P78552
P49768	Q9NZ42
P22612	Q13936
P62820	Q86TW2
O60674	Q969J5
P00492	P23508
P41235	Q86YN6
Q92831	Q9UBG7
P08581	P42338
P05019	P10721
O75569	P04637
O60739	Q6PKG0
O75084	Q5T4F7
P12004	P13051
P61952	Q15147
P0CG48	Q9UPV0
P61981	Q86X29
P24385	Q92769
P16118	Q9UGI9
O60885	O95832
P09874	Q9UGN5
O60674	Q12913
P48051	Q9UK08
Q15653	Q9Y2S0
Q13698	Q9UBI6
P19838	P30154
P01106	P46940
P14416	Q06190
P07900	P60709
P04080	P11171
P19388	Q9NWM8
P51948	Q7L5N1
P27986	P32927
O76064	P38398
Q15303	Q9HCE7
P13533	P68032
P20073	Q8NFF5
P63211	Q08828
O95168	P03897
O95786	Q9Y4K3
Q86YC2	Q99708
P51610	Q00005
Q6UXL0	Q9NYY1
P12980	Q96B36
P55072	Q99759
O00255	Q96ST3
P30154	Q9Y698
406940	P26358
P20333	Q07021
P05771	P07948
P13612	Q13753
P23511	P37173
P09429	Q15109
P35626	Q8NH40
P61024	P63208
P61088	Q9Y478
Q08380	Q99623
P13612	P29400
O43242	P62195
P62158	Q14123
Q00839	Q12986
O43172	Q9Y333
P27361	Q9BZM1
Q02779	Q9H0H5
Q14451	Q9UM73
P07550	P32298
Q9UET6	Q9Y295
P07108	Q9UNZ2
Q13885	Q15102
Q93033	Q9UHX1
P10276	Q71SY5
Q13485	Q13887
P60900	Q9UNM6
O00459	P11362
P62277	P62841
P07306	P56199
P41227	Q9P0T4
P32121	Q8NGK4
P49005	P62312
O75925	Q9UIS9
O14775	P35462
P27361	Q9HAV0
P42336	Q07889
P32302	Q8NHW4
Q96G75	Q9Y2X8
Q6VAB6	Q7Z569
P06241	P63244
P61313	P62891
O00295	Q01844
P12272	Q14974
P39656	Q8TCJ2
O15375	P18206
P30533	P49792
O00622	P18084
P50914	P61513
P01106	Q08050
Q13616	Q969H0
Q13535	Q92785
P48643	Q6WCQ1
P31946	Q15418
P14649	Q6WCQ1
P09693	Q99759
P0CG48	Q9NQC7
O75081	Q99081
P35998	Q9Y5K5
P17980	P28566
P46940	Q9UBN6
P21359	P63165
P40425	P42285
P20290	P62330
O15524	P09619
P16333	Q9UIF9
Q92616	Q9HC98
P20702	Q8TAK5
O43524	P27348
P06241	P16671
P10451	P26006
P18846	P48730
Q08881	Q9UKW4
P0CG48	Q9Y6I3
P35626	Q8NH21
Q13546	Q9H171
P46108	Q9Y5H8
Q9BZI7	Q9H1J1
P83916	Q16695
100008588	Q9H9Y6
343477	P21246
P05231	P40189
P41567	Q16659
O75385	Q9UGJ0
P36873	Q02641
P62807	Q9NX58
P00533	Q7Z7G1
P04637	Q9UBU8
O75914	P61587
P35968	Q12913
Q15796	Q8TAI7
P0CG47	Q9UJY5
P62316	Q9UHI6
Q12923	Q16513
P26196	Q00005
P39687	P67775
P47712	Q5JWF2
P01112	P05771
P16871	Q15691
P23458	Q15464
P11308	Q13547
P06756	P49023
P04083	P47712
O75815	P61160
P24043	P26012
P42574	Q86TL0
O60383	Q99417
O00459	P62834
O60762	O75365
P11234	Q12967
P41235	Q92482
P55957	Q14194
P11047	P16070
P36542	Q9Y3M9
P01891	Q8NHL6
P22455	Q99962
407021	P60953
O95602	Q15572
P25786	Q14CS0
P08908	P28222
Q71U36	Q9H4B7
P60709	Q13573
P12004	Q01831
P06241	Q9ULH1
Q7Z3C6	Q9UHD2
P05787	Q15149
P46094	Q9Y258
O75489	P19404
Q13094	Q92569
O75936	Q12988
Q9Y228	Q9Y6E0
P01562	P23458
P52597	Q99459
P04899	Q8NFM4
P24522	Q13561
P46779	Q07020
C9JDP6	P56856
P15391	Q6ZUJ8
P55103	Q96S42
Q01844	Q5VWX1
P16220	Q96PN7
Q01094	Q14209
P16499	Q13956
P35225	P40238
P41567	P55884
P22087	P32121
P04899	P25024
P46782	P62701
O95400	P22626
O15467	P32248
P35659	Q99877
P28222	P63218
Q13153	Q99558
P46939	Q9Y4J8
P41134	P51636
P0C0S8	Q9BY41
P46109	P56945
P20941	P22612
P27986	P52198
114614	Q13546
O43347	P11940
P19532	P55072
P29350	Q99062
P56706	Q9ULV1
P16333	Q07890
Q9BQ95	Q9NRL3
O95433	Q9ULH1
P09497	Q96CW1
P14784	Q9NYY1
P25963	P31751
406905	P23560
O75251	O95168
Q9H3P7	Q9HAU4
P40225	P48357
P08571	Q9NYK1
O75815	Q03252
Q13255	Q14344
Q15637	Q9Y580
Q6NXE6	Q9NRP7
Q07812	Q13794
O75153	Q9NYQ7
P25490	Q9H9F9
Q13490	Q96B97
P62633	P83731
P63261	Q01449
P61586	Q969H4
O14867	O15525
P35544	P62847
Q9H1J1	Q9HAU5
P68366	Q14204
O00445	P19388
Q8WXA9	Q99459
O15335	P08648
O14733	P80192
P36542	Q9NY33
P62955	P63151
P51681	P62993
Q96JG8	Q9NR46
O95831	P34932
O00161	Q16623
P06239	P15941
O14827	Q9P2W3
O15131	P13010
A8K6C2	P48357
P23368	Q9H4A3
P98175	Q9Y2W2
Q08170	Q9BUJ2
Q5JY77	Q9H7E9
O75159	P38484
P51668	Q99496
P04637	P27695
P08621	Q9HAU4
P15407	P17544
P35251	P40938
P12109	P56199
O14641	Q14332
O14933	O75150
P17252	Q8NI35
O75486	Q92830
P08708	Q99558
P17693	P43626
P53618	Q9NRR5
O75937	Q15365
Q75QN2	Q99459
Q7Z434	Q9H6S1
Q13427	Q8TBK6
P12272	P53350
P40145	Q13555
P06213	Q8WYR1
P84022	Q12830
P07203	P42684
Q14653	Q7Z2W4
Q14103	Q15717
P08754	P41143
O00329	O60674
P62805	Q14566
P62136	Q96GD4
O43318	P18146
P13631	Q9Y6Q9
P60604	Q8WWF5
P26006	Q14315
P12107	P26012
P42766	P62913
O14576	Q9H4H8
Q13315	Q8NHZ8
O95467	Q96RI0
Q15283	Q9UBI6
P23142	Q5VTD9
P32121	Q96R47
P32246	P52333
Q08945	Q6DN03
Q02078	Q15672
P01106	Q9Y241
O75554	P61978
O43809	Q8WWI5
P01243	P49720
O60502	P49841
P51571	Q9UKV8
P42768	P59998
Q00978	Q9UI08
P62873	Q9UBS5
P52272	Q13242
P29965	Q06889
P63104	Q9P0L2
O43147	O75525
Q8NHZ8	Q9H1A4
P42768	Q06187
P60953	Q12982
P22626	Q9NRH1
P36894	Q15427
P48552	Q13285
Q9NR33	Q9NRF9
Q9NRR5	Q9UKW6
P05386	Q92901
P78527	Q9Y572
P08700	P32927
P06730	Q13838
Q8WZ42	Q96EZ8
P51991	Q05519
P27986	Q13285
P61769	Q15853
O15198	Q66K89
Q96ED9	Q9BVJ6
O43504	P68104
P05496	P24539
P50148	Q14332
P20333	Q13077
P38398	P55072
O94817	P46821
P08620	P29317
P62906	Q92901
P46934	Q16655
O15265	Q9NRD5
Q06830	Q13162
Q02156	Q9GZQ8
P51617	Q8NI60
Q9UIA9	Q9Y6K9
O75367	Q9BY41
P46782	Q9Y6K9
Q6DRA6	Q9Y5B9
P16104	Q9NUW8
P19174	Q9NZT1
O95163	P23508
Q6UXL0	Q9UBD9
O60907	P35222
P17844	P62993
O95067	P24941
P01871	Q9UIG0
P01111	Q8WYR1
Q13557	Q86YW0
O15350	Q13526
Q86UW9	Q9Y2X8
P09496	Q9Y6A5
P14416	P63218
O75558	Q9Y6J9
P25788	P28072
P60709	Q9Y6K9
P07951	P12757
P20963	P58753
Q07817	Q9P2Y4
P20936	Q15303
O43561	P01732
P09038	P67870
P13569	P46934
P01374	P20333
P30622	Q14203
P17948	P21583
Q13315	Q9NZT1
Q92997	Q9ULK5
Q9P2H0	Q9ULJ1
P13631	P19793
O43143	Q15428
P23458	P52630
P08514	P21333
P35626	Q8NGT2
P05014	Q9UHF4
Q99933	Q9UNE7
P54619	Q16822
O15399	P46108
P12236	Q9UPY3
P16104	P51531
P60604	Q8WZ73
A6NMZ7	P18827
Q13797	Q16787
P01889	Q9UKK9
A6NL08	P32121
P17096	Q9UMX1
Q9NRR5	Q9P021
P16104	Q96BD6
O60341	Q9BTC8
P48643	Q13233
P11388	P68400
O75376	Q15406
Q15102	Q96ID5
P29317	P49763
O95257	Q99598
P27635	P62380
Q04206	Q9NPB9
Q96KM6	Q96QK1
Q13315	Q16352
P04003	P0C0L5
P24385	P78543
P15260	P41182
O95006	P38405
P16885	Q9GZY6
O14653	P54920
P31947	Q6P4F7
P61981	Q99550
O94972	Q7Z2E3
O14933	Q8ND25
P33176	P48058
P62714	Q5VSL9
P17655	P18031
O15520	P16234
Q14160	Q99816
Q86WN2	Q9HC73
P02766	Q6UXH1
O75528	Q9H213
P51668	Q15714
P43146	P62906
O43683	P46108
Q07890	Q8N392
P37288	P50148
P05106	P08514
A8MT69	Q9BTP7
P13637	Q92569
P04233	Q31604
O96007	Q9NUQ8
P01112	P19174
P22301	Q9H2X3
P07333	Q92529
P16220	Q6NUP7
O60262	Q00722
P42574	P56945
P26599	Q07955
P01570	P16471
P49023	Q15262
P26951	Q9HBE4
P26012	P49747
P29460	Q14626
O95376	P62837
O14908	P49795
P42224	Q16665
P40145	P84996
P62829	Q00005
Q92851	Q99558
Q93098	Q9UP38
P11387	P22626
P13232	Q99665
P63000	Q9P286
Q16394	Q92882
P09341	P61073
Q12874	Q15459
P12081	P26641
Q8N474	Q93097
P61247	Q9NR30
P24941	P30086
P17612	Q07699
P42771	Q15672
P63279	Q969V5
P49842	Q07864
P27361	P46734
P32927	P42338
P48634	Q9P2R6
O75197	Q9BQB4
P05783	Q99816
O14920	Q04864
P00519	Q08209
O95832	Q9UDY2
P50570	P51149
P22607	P46934
P62979	Q93008
O60925	Q6ZU52
Q86UD3	Q96LR5
Q9UL18	Q9UPQ9
Q13153	Q9Y2X7
P25686	Q13485
407026	P08572
P24864	Q9UJX5
Q13087	Q9UET6
P56545	Q03014
Q13522	Q9UD71
P14598	Q13153
O43261	Q9GZT6
P23258	P49841
P41279	P46734
P18146	P62070
P58753	Q9Y4K3
O60260	P68402
Q16637	Q5T3J3
P61981	Q07021
P15173	Q02363
O94874	Q9Y2Q3
O75821	P41567
O75445	Q13402
Q15019	Q96RY5
Q15834	Q92530
P00533	P05019
P08637	Q8NHJ6
P08151	Q9UKB1
P61254	Q96BK5
P24941	Q99728
P18077	P29372
O14737	Q9BVJ6
O95977	P63096
O14933	Q13064
Q8N9W6	Q9NQZ3
Q9BVP2	Q9Y5J5
O95786	Q99558
P53803	Q9H1D9
Q6PEY2	Q9BVA1
P03905	Q16795
Q96KK5	Q99879
A6NIT4	P48551
Q9H8T0	Q9P2H0
P15153	Q92997
P53396	P78396
O95741	P38936
P07942	P10070
P36404	Q9Y2Y0
P51817	Q8TCU5
P00736	P05155
P60842	P62993
P28566	Q9HAV0
O15479	Q9Y3U8
P36897	Q9BX70
P23258	Q6NZ67
406991	P36952
P63104	Q96TC7
P24941	Q99708
P63000	Q9UNA1
Q03169	Q04206
O43900	P55157
O43924	Q9NXU5
P10828	P28702
P49682	Q8WTQ7
P30153	Q86XL3
P25189	Q96BK5
O14576	Q9H4B7
P10275	P51948
P54619	Q9UGJ0
P16220	Q13555
P18077	P62987
O14641	Q8WTU0
P36404	Q8WZ55
O75365	Q9P035
Q00535	Q16555
Q8IU60	Q9UJ70
P60842	Q15056
P12956	P62993
P62714	Q9UF02
Q96PK6	Q96PU8
O43353	P11142
Q8NFM4	Q8TD86
P42766	Q99558
P47914	Q9Y3U8
P21673	Q8N8V2
P17302	P68366
Q00722	Q9H461
A8MT69	O15360
P12980	Q16288
P28566	Q9P2W3
Q04771	Q13485
P01241	Q16658
O75569	Q9UKV8
O60884	Q9HCK5
O00459	P08134
P50453	Q13885
P20936	P49023
P52735	Q9UJM3
P27540	P35869
P06746	P27695
Q00005	Q96E39
P12980	P61964
P36897	Q14344
O15524	Q99683
P18146	Q13813
P48169	P54257
Q00653	Q13200
Q9BS18	Q9UJX4
P01111	P42338
O60244	Q9BTT4
P18084	P21815
P46937	Q13535
O95178	P03891
O00212	O15085
P18846	P67870
P61077	Q9Y4K3
Q16625	Q9UDY2
P01303	P25929
P29317	P52797
O43353	P08107
P06241	P18583
P19544	Q92793
P62993	Q9P1A6
P05107	Q9BX67
P54253	Q86VZ5
O75581	O96014
O95832	P57739
P14678	P62304
P19419	Q99814
A0JLT2	Q13523
P09341	P32302
P32121	Q9H340
O76071	Q7Z7L1
O75800	Q86UW7
O14807	P00540
P08575	P08631
P60568	Q13261
P85299	Q9BVC4
P26006	P63261
O75899	P63096
O43251	Q15717
P04040	P62993
494327	O75896
O43908	P13747
P01834	P02787
Q08379	Q99996
P50991	Q13573
P62136	Q12879
Q07666	Q68CZ2
P0CG47	Q9NZ52
