#node1	node2
O14641	Q05655
P40763	P42345
P04150	P07900
Q03001	Q8TDR0
P12931	Q05397
P60709	Q15717
Q01970	Q8TEW0
P16144	P17931
P05121	P55001
P02647	Q14151
P46531	Q06413
P46940	P60763
P36894	Q15796
P01106	Q14209
P10827	Q92831
Q13564	Q13625
P42226	Q9BZP6
P61981	Q9ULK5
Q06609	Q96CW5
P01106	P25787
O15534	O96017
O00459	P05107
P26012	Q08043
P30626	Q13137
P01106	Q96G23
P45379	P63316
P25101	Q14344
O43493	P27986
O15264	Q13233
P05000	P40238
P62955	P63151
P36578	Q02878
Q14209	Q9UQC2
P53778	Q99956
P17844	Q01844
P17980	Q9NNW7
Q13310	Q8IYD1
Q6QNY0	Q96EV8
P38405	P58182
P41218	Q9BXL5
Q00597	Q9NPD8
Q86U06	Q8IWX8
P54725	Q13501
P57088	Q9BUV8
P17612	P42262
Q96DE5	Q9UJX6
P12931	Q96B97
P12757	Q9NQ87
P45984	Q15427
P18031	P42229
P15144	P18054
P50570	Q9UBV8
O75164	P10412
P52566	P61586
Q8IUD2	Q9NR96
O14965	P52732
P25963	Q13616
Q9H0M0	Q9HAU4
O43676	Q9P0J0
Q16881	Q96I34
P10912	P29460
P10144	P42574
P04899	P21462
P53803	Q9H1D9
P15882	P52198
P05013	Q99650
P04637	Q9NPP4
O43318	Q9H2X6
P35916	P49767
O76081	P48039
O15264	Q9Y4K3
P06241	Q9Y5K6
Q53T94	Q9GZS1
P60520	Q86SG6
O96000	P03905
O14757	O95997
P06241	Q13905
O60674	P32927
P17948	P31371
P19838	P31689
O94805	Q96GM5
O43264	Q9Y6D9
P62987	Q9NVI1
P78552	Q16619
P49790	Q14974
P16220	P19883
O60244	P48443
O14641	P63172
O00148	Q8IY92
O75607	P19544
P26951	P40933
P22681	Q9HBE5
O15260	Q8IUQ4
P00439	Q14CB8
Q8IXM3	Q9BWH2
P01567	Q9HC73
Q14596	Q9GZQ8
O95343	Q04724
P12882	Q16394
O94907	P62993
P26639	Q9Y4K3
P62899	P83731
P01567	Q99665
P01137	P35443
P52333	Q99062
P01243	Q9UNM6
Q96GD4	Q9H8Y5
O14904	Q92765
P25054	P33992
406933	Q9Y2M5
P26639	Q13315
P12755	Q96ST3
P00736	P0C0L5
Q13705	Q8NER5
P12004	P45983
P22392	P53396
O00329	O14787
P11387	P12956
P29353	P62993
P62993	P78527
P63000	Q8N264
Q07817	Q96LC9
P08648	Q07890
P27815	Q13555
Q14164	Q7KZF4
Q14562	Q9Y580
P62837	Q6UWE0
P49005	Q9BY77
P21281	Q9NVJ2
P02545	P05771
P62826	Q9P2G9
P17544	P25490
P33993	P62805
P56192	Q04206
P10276	Q15788
P14784	Q9HBE4
P08581	P12830
Q92900	Q9UPR3
P53350	Q9BQ83
P02461	Q9HCN6
O15320	P02768
P13612	Q08043
P08581	P16885
P35609	P62736
Q6ZRQ5	Q96BK5
P04637	P36952
Q02930	Q92793
Q15008	Q9Y4K3
P06899	P16104
O15198	P08621
Q15366	Q9UL18
P04049	Q05513
P49336	Q9ULK4
P25398	P39019
P78527	Q13535
Q07666	Q15796
P17542	Q01196
P61073	Q99731
P62330	Q13393
Q16665	Q99967
P30511	Q14954
O75674	P06396
O15144	Q9BR76
P18146	Q14978
Q15714	Q9NWB1
Q08050	Q92793
P27816	Q96RT1
P83731	Q9UQ80
O15530	P27986
Q13257	Q9Y3Q8
Q13557	Q4KWH8
Q15013	Q5UIP0
P18146	P35713
Q96A72	Q9H1J1
P22607	Q9GZP0
P18846	Q7Z6J0
P32780	P50613
Q13310	Q9Y6K5
P50991	Q99759
P01567	P42701
Q8N5H7	Q9Y6H5
P03372	P22692
O96008	P01889
O60493	P06241
P22607	P46934
O00625	Q14938
P40692	Q96NE9
P61586	Q07890
P59998	P61160
O75818	Q9H633
P05014	Q99650
A6NL08	P38405
P06213	P36507
O00329	P50150
P14921	P28482
P06493	P25205
Q16385	Q9Y2D8
P03971	P48436
P22694	Q09472
P55160	Q92558
P01308	P14616
Q99814	Q9UL03
Q8TF65	Q96ID5
P84103	Q08170
O95931	P35226
P01111	P42336
Q16849	Q92543
O75578	Q9UQP3
O15111	O94832
P06756	P35442
P61077	Q9NVW2
O15399	O95433
Q16665	Q9H6Z9
P22830	P27540
P02774	P84101
Q9HAU4	Q9NP98
P01889	P04222
P01562	Q08334
Q8WV28	Q92918
P15692	Q03014
O60673	Q9UBZ9
P19875	P49682
P35544	P62857
P46937	Q15796
Q6P996	Q9H173
O95433	P07900
Q02241	Q96GD4
P10644	Q15750
P02452	P16144
Q13485	Q6VMQ6
P16104	P62875
P10767	Q07889
P62807	Q14164
P17600	Q99963
O00401	O15511
P49716	Q6X4U4
406939	P15692
P42679	Q13315
O00339	P02462
P02461	P18827
P29692	P78545
O60244	Q14203
O60716	Q99459
Q96ST3	Q9UBU8
P61247	P62851
P27540	P27695
O75376	P28702
P53779	P60953
Q7L5N1	Q9Y4P8
Q8IXI1	Q8N392
P15822	Q7Z2E3
P15882	P61587
P98187	Q9UJU6
P01040	P21246
P18846	Q9HBZ2
Q13573	Q9Y295
P08729	Q04695
Q8IY31	Q9NYB9
O75909	Q8NDX5
Q53ET0	Q70SY1
P12956	Q13573
P11586	Q16254
P16104	Q9NUW8
P62910	P62945
Q15788	Q9UL51
P10276	Q9Y6X2
Q53GL0	Q9Y243
P31751	Q96B36
P38936	Q12778
P0C1H6	Q99878
P52907	Q9UFF9
Q05397	Q9UQP3
Q92585	Q9UM47
P12931	Q9BXN2
Q15043	Q86WV6
P68431	Q9H0E3
P78536	Q9HBG4
Q86TJ2	Q9H0E3
P35222	Q13485
P62979	Q9NZ52
Q8WWL7	Q9UJX6
P05386	Q9H1I8
Q07866	Q16659
Q12778	Q8NHY2
Q9UMS4	Q9UPT5
Q9UK41	Q9Y5K6
P04628	Q92765
P53778	Q66LE6
P68371	Q92974
O60244	Q9Y3C7
Q96B26	Q9Y613
Q15366	Q9BRX9
O60674	P41597
Q13509	Q9BQE3
P30304	Q00534
Q96HR3	Q9NVC6
P16403	Q13185
Q14240	Q99459
P04628	Q9H237
P35626	Q8NGP8
P48357	Q8WXH5
O15455	Q99519
Q9H1J1	Q9HAU5
Q13315	Q68CP9
Q14197	Q96EH3
P62256	P78317
P35609	P50395
Q9UET6	Q9Y295
O15399	P41594
P31152	Q9HBH9
P14923	Q96HA8
Q05516	Q92769
P04049	P05783
P49841	Q9P0R6
P01106	Q9UBC3
P02766	P41743
P51610	Q93079
O00548	P46531
P24385	P38398
P49327	P63104
P49674	Q9H4H8
O95168	P03891
P62277	P62701
P29590	Q13155
P33993	Q9Y5S9
P01588	P27986
P27348	Q99683
P15104	Q9H422
Q92769	Q9H160
O95870	Q99942
P01106	Q9UKA4
O75534	Q9UBN6
P32246	P78423
P35544	P62244
Q12905	Q9Y265
Q15788	Q9NQC3
P01570	Q14627
P61586	Q6ZSZ5
P28066	Q14696
P32121	Q8NGD5
P16220	Q15007
P01106	Q92905
P12814	P43364
O75554	P08621
P17612	Q08462
O14986	Q06187
P08107	Q01201
P36897	Q9H4E5
O00555	P50151
Q13145	Q9ULV1
O60258	Q02763
P01375	P14921
P05814	P63000
Q01668	Q13557
P61088	Q86Y01
P56750	Q96B33
Q9NQR9	Q9Y478
P42338	P46109
O00468	Q5VTD9
O95863	P68431
O75529	P20073
Q13651	Q9HBE4
O43524	Q15831
P01106	P60228
P62899	Q9UL18
P10916	Q99972
P28347	P36402
O75367	Q8N257
Q99717	Q9BWF3
Q96B26	Q9NQT4
P35228	P61812
P29590	P68400
P38936	Q04724
O14543	Q16659
P00533	P03372
P62136	Q8TEY5
Q12778	Q13541
P21709	Q8N5V2
P00533	Q07889
O95644	P05112
Q9ULG1	Q9Y5K5
P10147	P51681
P21675	Q99880
P16520	P35626
A5YKK6	P51679
Q13547	Q9HCU9
P22301	P48357
O95500	P56746
P03372	P08069
O15111	P38646
O95049	P60709
P25963	P62829
O94813	Q9HCK4
O00571	Q13573
P62805	Q6IE81
Q16548	Q96PG8
P35626	P58170
P46934	Q15038
P42701	Q8IU54
P18846	Q9Y6M4
O14939	P05771
P60763	Q9BYG4
P60709	P63261
P23246	P43243
P35398	Q15788
P24941	P37802
A4QPH2	Q92624
Q8IYF3	Q96GY3
Q86Y13	Q9NQZ3
O15111	Q13568
O75676	Q96BA8
P35222	P35813
P06241	Q9UL51
P05164	Q01196
Q9UBN6	Q9Y4L1
O60493	Q14164
P27448	Q96ER3
P23508	Q00688
P08123	P50281
P16471	Q06124
P11021	Q13315
P54259	Q14766
P08107	P50502
O95059	P43246
O14920	Q15653
P28070	P60900
P17676	P53778
P62888	P62910
P12111	Q13683
Q13315	Q8IYH5
P18146	P53667
P01116	Q13772
P52333	Q08334
O00442	O14874
P55157	Q12947
O15379	Q9H8S9
Q99459	Q9BZJ0
Q8IZJ0	Q99665
P25686	P62979
P00533	P08195
P36873	Q13936
P07333	Q9NR46
P11586	Q9UBN6
Q15334	Q9GZQ8
O60306	Q13573
Q09472	Q14186
O00329	Q13480
P06702	Q01995
P04637	P06493
P18146	Q9BX73
P40225	Q6UXL0
O60503	Q05655
P12931	P41743
O00716	P40692
P26038	Q92574
Q49AJ0	Q92993
P55854	Q96AQ6
Q8TEE9	Q9NQC3
P18827	P22105
Q99549	Q9H9B1
Q15399	Q9H2U1
P33991	P49736
O75815	P35637
Q13190	Q7L5N1
O43524	P38936
P43405	P62993
P13686	P45984
O75822	P05198
Q69YQ0	Q9BZE0
Q9HCK5	Q9UKV8
Q12933	Q15382
P23229	Q07889
Q9BTT4	Q9UBN7
P38935	Q13315
P39023	Q9H1Y0
P78337	Q13285
Q13315	Q70YC4
P17036	Q9UDV6
P05556	Q15139
P55795	Q9BWF3
P24534	P26641
O43293	P10275
P04049	Q12805
P16581	P45984
P19838	Q66LE6
Q9HBH0	Q9P107
P15336	Q8TEY5
P12883	P68032
P63165	Q9NX05
P42338	Q12933
P11362	P52797
Q09013	Q9NRR5
Q86UW6	Q9H0E2
Q13148	Q9UNZ2
P0C0L5	P20851
O14818	P25789
P43355	Q9NR46
P08670	Q15714
P13569	Q9UQ84
O95685	Q93100
Q96DV4	Q9UKR5
P48061	Q6V1X1
P09651	P26599
Q13164	Q15418
O96017	P56645
Q96FF9	Q9UQE7
406909	Q15910
Q9NX24	Q9Y4K3
P43405	P78324
Q13233	Q9Y6K9
P12270	Q8NFH5
P61088	Q6UWE0
O75019	P08637
Q02487	Q9Y446
Q13976	Q9UHL9
O43312	O94762
P55072	Q9BZE9
P16220	Q6BAA4
P06748	P51124
P42330	Q9UKV3
Q96HR3	Q9NPJ6
P33981	Q15418
P63261	Q9ULL8
P37231	P42345
P08700	Q07812
P62158	Q99558
P40429	P62750
O15455	P14316
Q12834	Q9UJX3
P61513	Q96BK5
Q13526	Q14103
P08912	P38405
Q6P2C8	Q9NPJ6
Q02224	Q9Y6A5
P32121	Q8NGK2
Q05084	Q9NRD5
O43752	P46459
O14508	P08887
O15511	P61160
Q13315	Q9Y6D9
Q86TM6	Q93009
P46937	Q04917
Q6ZT07	Q9H173
P49841	Q8N0Z3
P01242	P17181
P35626	Q9NZP2
Q15796	Q96S55
P56880	P78369
O14908	P17252
O43521	P20333
O00232	Q9UNM6
P01589	Q8IZJ0
P10828	P28482
P62140	Q13976
P10321	P43632
P67775	Q96Q15
P68431	Q13619
Q6PEY2	Q96RT7
O15519	Q02750
P01112	Q7LDG7
Q03135	Q12778
O14920	P42574
O43390	P16104
P18564	P49023
P42345	Q6PHR2
P46092	P49407
Q13151	Q15287
P04070	P16220
P08107	P10275
P41586	P62879
P41743	P60953
P60709	Q13155
Q9C086	Q9H9F9
P08637	Q15759
P40925	Q92796
P49841	Q92574
P30307	Q14738
P49841	Q9H254
Q10570	Q9C0J8
Q15843	Q9BY44
O00292	Q96S42
P07339	P78556
P61158	Q9Y4K3
A6NIT4	Q01344
P04406	P15927
Q06830	Q14653
P50993	P51817
O60840	P41595
O00220	Q92851
Q14165	Q9Y4K3
O15524	P04626
Q14197	Q96C36
Q13573	Q16625
O14827	P01116
Q9BWF2	Q9NQC7
P05106	Q9Y490
P49821	P56181
P09234	P98175
P61077	Q8ND25
A8MTJ3	P59535
P61769	Q15853
O95777	P52756
P24385	Q16254
P21554	Q9P2W3
O95373	Q9Y6K9
P56645	Q13516
P67870	Q92997
O95182	P51970
P27348	Q04917
P51571	Q9BRT8
O14986	P42768
P38405	Q8NH16
Q15165	Q9Y230
P06239	Q13761
P46013	Q13185
Q9H2X6	Q9Y6I7
P09429	Q08117
P61289	Q9Y6Q9
P30504	Q63HN8
P62745	Q8IVF5
Q13185	Q13263
P12931	P30530
O95297	Q06124
Q13315	Q14676
P04637	Q8NHY2
P04626	Q92625
P50479	Q15654
P16989	Q01094
O15335	Q13797
Q13432	Q99547
Q8IYF1	Q9BQD3
Q13573	Q9H4B7
Q13404	Q9BZR9
P22557	P62993
O95163	P28074
P25098	Q9Y2X7
Q9H0F5	Q9H8Y8
P46094	Q9Y4X3
Q15393	Q9Y675
O15264	P50395
P60709	P60763
P11166	Q13315
P01106	P20839
O75578	P24043
O75940	Q13099
P42261	Q13224
P23508	Q14197
P29353	Q07890
P35443	P56199
P18545	P35913
P98171	Q07889
Q15834	Q8N8B7
P04406	Q13268
P49903	Q8N357
Q13555	Q9UQM7
P49407	P52292
Q8NDZ2	Q9UBS4
Q13547	Q7L7L0
O43427	Q14512
P52735	P53680
O00423	Q9H9L3
O94817	Q9Y3U8
O15534	Q49AN0
O95208	P07949
Q9UJW3	Q9Y6K1
P34820	Q13873
P26373	P39023
P27824	Q9Y6K9
O43617	Q9NPJ6
P35625	Q15717
P49768	P49810
Q9NZI8	Q9UL18
P61224	Q9UKW4
P51843	P61201
O00418	P13639
O75569	Q9Y3U8
P14618	P22612
P31749	Q13233
Q5SXM2	Q92966
Q13315	Q15046
P02768	Q9Y383
P05556	Q07889
P63000	Q99755
P00505	Q9UET6
Q68CP9	Q8NFD5
P35637	Q15365
Q01804	Q9HAW0
P26373	P40429
O14654	Q05655
P01116	P62158
P59768	Q14833
P27797	P48454
P0CG48	Q8N668
P53621	Q13315
P05107	Q9BX67
O75400	Q12873
P04156	P10909
P19784	P25963
Q16659	Q8NAV1
P01375	P05412
406885	Q9H9Z2
O15265	Q8NEM7
O14512	P10912
P61086	Q6XUX3
Q99962	Q9P2Y4
P62979	Q15653
Q04206	Q9Y243
P54826	Q14623
Q8NI35	Q9NVP1
Q92793	Q96JK9
P30480	Q9H9A6
P09958	P27540
P16035	P50281
P11387	P18858
Q92769	Q99879
P62993	Q00325
P61981	P78386
P35611	P67870
P33151	P35968
P55212	Q96P09
P00519	P42224
P38405	Q8NHC4
O00273	Q9NWF9
P51965	Q96PM9
P35236	P45984
Q16659	Q8WX92
Q12933	Q9Y286
P53778	Q9Y243
P24941	Q96Q40
O60343	Q9NY93
P46108	Q13087
O00571	Q13077
O43390	P55795
P53779	Q16829
P08887	P29459
P82912	Q8IY92
A5PKW4	Q8WVB3
P18827	Q01955
O14802	Q9H1D9
P01589	P09919
P16333	Q13177
P31273	P62993
P62136	Q9NZJ5
P04637	P63151
P22362	P25025
P18847	Q15717
P16104	Q8IYW5
O00220	O15519
O60496	P00533
Q14532	Q9NYV4
O95751	Q9H8W4
P02778	P42224
O75554	P12956
P59046	Q9Y2Z0
O43143	P01106
P00387	P99999
Q96Q83	Q9UBU8
P62805	Q96EZ8
P18583	Q8TAD8
Q96CN9	Q9Y2I6
P01570	Q13261
Q15102	Q9UKR5
P27635	P62917
Q7Z5K2	Q8IZH2
P31749	Q99570
Q8N6T7	Q9UKW6
P01106	Q14978
Q13535	Q70CQ2
P35626	Q8NH49
P01100	P17252
P31947	P56524
Q9NVU0	Q9Y250
P17948	P49767
P31946	Q04912
P54257	Q9H0U9
O15047	Q96A08
P51617	Q8NG27
P28482	P49815
P11047	P13612
O75626	Q969D9
O43464	Q96P09
P17252	Q08828
O94817	Q14152
P61981	Q9Y2A7
P02458	P05106
P35626	Q8NGA0
Q9NQC3	Q9NZ81
P22301	Q969J5
Q09161	Q15428
O00206	P19838
O43639	Q13418
Q9BYE7	Q9Y478
Q8NHU6	Q99700
O00459	P01111
O14775	O60840
P53350	Q14683
P48544	P59768
P38936	Q08999
P0CG48	P21980
Q99459	Q9H6S3
P54727	Q13569
P31947	P61587
P31749	Q66LE6
P29350	Q7Z6A9
O00750	P00533
P45985	P53779
O00712	Q14938
Q16537	Q5FBB7
P62081	P62269
O75815	P17812
P12318	Q16539
P31321	Q9H4A3
P19174	P26951
P62750	Q07020
O95996	P16035
P22612	Q14721
O15297	Q99459
Q13554	Q13557
P62714	Q99471
Q15370	Q9Y6I7
Q13332	Q14240
Q14194	Q96SN8
P04179	Q12778
P56748	Q16625
P50591	Q14653
P13569	Q9NZB2
P67870	Q5T280
P47914	Q92901
P43686	Q9UL46
P02458	P31431
A0JLT2	O95816
P56537	Q8NE71
P15813	P61769
P51654	P56706
P04637	P34931
P07333	Q9GZP0
P01106	Q8TAQ2
Q8N474	Q93098
P35626	Q15619
P02766	Q15572
P18084	Q9HBI0
P16333	Q07912
O15467	P32246
P14625	Q00613
442911	P15018
O14639	P19012
Q00610	Q04864
P01563	Q14627
P54105	P62310
O75800	Q9C035
Q15029	Q96PU8
O14508	Q14626
P61978	Q08881
O96019	Q6STE5
O75688	P05161
P62424	Q92901
O94916	Q13554
Q01970	Q9ULV1
P21860	Q9UN19
P05771	Q9NRA0
P22612	Q9Y691
P10415	Q9H2V7
Q15139	Q9NRA0
P63096	Q14416
693122	Q96E39
P23219	Q16659
P62158	Q01064
P09874	Q13315
Q99459	Q9H1A4
Q7Z6G3	Q8IYF3
Q13363	Q13547
Q15024	Q8WVN8
P17844	Q07666
P16333	Q8IZP0
P35222	P35869
P46013	Q9NS87
O94864	Q16514
P41594	P63092
P06241	Q9BPX7
Q14790	Q15078
P06241	P42338
Q06455	Q9Y2D9
O95267	P01111
P62266	P62280
P32121	Q15617
O43323	Q96QV1
O15259	P56945
P63000	Q9H7D0
O95619	Q15906
Q06330	Q13547
P10747	P42336
P13631	Q2M1K9
P43403	P56279
O75030	P56645
P25963	Q9P2K8
Q13315	Q9H426
P05455	Q9Y478
P60709	Q16827
O14788	Q9Y6Q6
O75533	Q15287
P11387	Q15233
P54259	Q9Y3T9
P63096	Q9H228
P06756	P10451
P14416	Q66LE6
P28325	Q02556
O95644	P48454
A8K6C2	O60674
Q08999	Q13547
P01225	P28482
P30153	P36507
Q7L7L0	Q96DB2
O60353	P41221
P62805	Q16576
P25205	Q15714
P48454	Q9UJX4
442918	P54727
P10275	Q14192
P30408	P31689
O14862	Q9ULZ3
O14733	O15519
Q05513	Q08209
O00273	P13584
P49662	Q9NU22
P21246	P49841
Q8IWV7	Q9BX70
Q53TQ3	Q9ULG1
P25786	Q9Y4K3
P08069	P63096
P17252	Q12802
P62837	Q9UKV5
P47736	P63104
Q99459	Q99996
P68431	Q9HC52
P55957	Q07812
Q13748	Q96CW5
P02746	P09871
O43819	Q99759
P02730	P42771
Q9NZI8	Q9UHX1
P03372	P22466
P15529	P40763
P42345	Q16543
P15336	Q6UUV9
Q13418	Q9Y678
O95168	Q9P0J0
Q05519	Q13243
574447	Q9Y4K3
P01106	Q13263
O43318	Q96EX3
P62140	Q02045
P06753	P0C1Z6
O43395	Q92997
P48729	P49840
P55210	Q92934
Q9BWT7	Q9Y6K9
P25101	P30679
P16870	P20382
Q07889	Q12967
Q99750	Q9H5Z6
P16333	Q96GP6
P49368	Q9NWA0
O60563	Q15596
Q9NS69	Q9P0U1
P02776	P51685
O95685	Q15435
O00182	P01023
Q9BTE0	Q9P2H0
P01106	P31946
P61353	P61513
O00233	Q9UNM6
P37173	P62993
P15170	Q9Y478
P05023	Q13237
O75030	P17483
O75694	Q99567
Q13535	Q8WWQ0
P56192	Q99759
406955	P40763
O14775	Q8NFM4
Q15013	Q92993
P48023	P51884
P15336	Q02930
P05771	Q5SW24
P22681	Q9ULH1
P04183	Q06323
P05231	Q969J5
P38405	Q15620
Q14683	Q8IYB3
O43765	P10451
P40763	Q9H9S0
P29459	Q14213
Q15648	Q9NPJ6
P15153	Q8N264
P25208	Q02153
O43157	Q9C0C4
O00267	Q13123
P63208	Q9UKT7
Q13310	Q96BK5
Q15047	Q9NY59
O94817	O95786
P32121	Q8NGG6
P05129	Q9GZT9
O15123	P08138
P07900	Q14318
O14646	O75376
O43313	O96017
P29372	Q01105
Q15759	Q9Y6W6
P54253	Q8IWR1
Q86YP4	Q92831
P68431	Q14686
P11309	P51692
Q9H6T3	Q9NPB6
P23508	P83731
O95067	P41002
Q13573	Q9NRZ9
Q12834	Q15323
P49768	Q8WW43
Q8IYF3	Q96IQ9
P78368	Q9Y5P4
P01570	Q99665
P42768	Q92729
P78406	Q9UBU9
P35626	Q8NGG6
P30939	Q9HAV0
O14775	O75899
O60861	P04406
P21333	Q8IY92
P21860	Q6S5L8
P05019	P22692
P08514	Q05397
O43915	P08069
P12980	Q9HA65
P10301	P27986
O14832	Q9UNS2
Q15916	Q9Y618
O75159	Q969J5
P17612	Q16539
O00329	P42336
O14744	Q5VVJ2
O95718	P62195
O00574	P22362
P09936	Q15843
P62424	P63173
P36896	Q9HCE7
Q13114	Q92569
P35080	P54274
P13497	Q9H2X0
P53708	Q05397
O75578	P02462
P00533	Q00169
P08133	P60709
P35222	P68400
P55317	Q9Y261
P42331	Q92730
P23945	Q5JWF2
P04899	Q08462
Q96BZ8	Q9UJ70
O00232	P51665
P13612	P62834
P46776	Q8WZA2
P05388	P62258
P52735	P54725
P06400	Q13029
P02745	P02746
P06241	P35968
Q15788	Q99873
P60953	Q15311
Q13573	Q96N46
O43674	O95139
P49746	Q13683
P35251	P40938
P08708	P46781
P14678	Q6Y7W6
P19438	Q9UM54
Q6ZUM4	Q96L33
P32121	Q8NHC4
O00459	P36888
P28482	Q13362
P30466	Q07444
P46782	P61247
Q13200	Q14644
O15520	P17948
P01236	P08887
P01106	Q9H4L7
P62979	Q9NYJ8
P04628	Q06710
P18077	P62917
O95749	P18146
P55884	Q9Y262
Q15303	Q92529
P26358	Q92769
P09467	Q9H1I8
Q9UPW8	Q9Y2J2
A5YKK6	Q9HC52
P17252	P62879
P55060	Q99459
Q8NCM8	Q96AH8
P01112	P12270
P04629	P23467
Q14746	Q9H9E3
P46779	P62987
P41279	Q00610
P20809	P42701
Q7Z419	Q9H832
P20226	Q93009
P49711	Q9BQS6
P63010	Q16626
P08246	P14780
P08173	Q9UK08
O95985	Q13156
Q9UL03	Q9Y4K3
O15111	Q06187
P83876	Q8TAI7
P41252	P63104
P10415	P19838
P52597	Q9BWF3
O14733	Q9UQF2
P49736	Q9Y3A3
Q14332	Q15147
P13747	Q96I34
P49736	P62701
Q9UNL2	Q9Y2Q3
Q13227	Q9BQ87
Q9BWF2	Q9H2G2
Q7L7L0	Q9UKV0
Q9NPF5	Q9Y4A5
O14965	Q16600
P12931	Q96Q35
P30154	Q02750
P22694	P51828
P47710	Q9H0E2
P08700	Q99665
O14543	Q9HC73
Q01831	Q13569
P25791	Q15555
Q8WWW0	Q8WZA2
O95644	Q9Y277
P16104	P62805
P52198	Q9P227
P05412	P35228
Q5VTD9	Q9UBX5
574442	P28676
P30480	Q8NC51
P02778	P13611
P00533	P08238
P07910	Q86SE5
Q01101	Q13547
O95721	Q9NZN3
Q01130	Q92993
O14920	Q9UBT7
O14543	P42226
O15305	O60684
O95467	P07550
Q6IA17	Q9Y4K3
P85298	Q07960
P42892	Q14209
P12643	P27037
O00411	Q14197
P05771	P62993
P03372	P42229
P22455	Q9Y264
P43364	Q92530
Q02641	Q13555
P51817	Q9NQA5
P09603	P21802
P00533	Q9GZV9
P31785	P52333
B0I1T2	P01106
P62910	Q9NY93
P57059	P62258
Q15126	Q15773
P57775	Q13616
P12830	Q15139
O00144	Q00722
Q92609	Q96CW1
P61024	Q08050
P24844	Q32MK0
O14493	O95500
P27540	Q15185
O75164	Q16695
P0CJ72	P25090
P57678	Q9Y675
O14640	Q9UM47
P51532	Q13547
P46094	Q16663
O95467	P23945
P60484	Q01094
Q86SQ4	Q9Y4K3
P25205	Q16659
P04637	P12429
O15318	Q9H1D9
P09429	P23025
P25963	P61077
P63151	Q9UF02
Q9HB90	Q9Y2Q5
O00255	Q13315
O60861	Q7L576
P11021	Q01201
O75362	Q9UKL0
O75940	Q9BVP2
P49207	P62913
P63104	Q9Y3M2
P43351	Q14191
P30480	Q9UGP8
O15069	Q9UBN7
Q9H2F5	Q9Y265
P49023	Q9Y2X7
P62993	Q14185
O96017	P43246
P05113	Q9UHF4
Q9Y2I7	Q9Y6U3
P16402	P83916
P49023	Q14161
O75419	P60510
O00299	P16871
P29475	Q8TD86
O43915	P16234
P33992	Q9UNS1
P05129	P61586
O95777	P38935
O15457	O43196
P48552	P56545
P16333	Q9UQ26
P51970	Q9NX14
P00519	Q9Y697
P07333	P49767
P26641	Q16236
P60228	Q14152
Q13216	Q92905
O75038	Q05513
P07359	Q8WYR1
P51681	P63096
Q15834	Q96CN9
P12004	Q9UJX2
P01889	P16949
Q13485	Q9NQB0
406929	P08134
Q92997	Q9ULW2
P38398	P52292
P07355	P56537
P10071	Q9Y6M4
Q6ZNA4	Q9Y2X8
P01588	P08887
28938	Q14974
O75069	Q86YD1
P63000	P68366
P17252	P18564
P01569	Q14627
P00519	P31273
O94806	Q8TAA9
P06239	Q13191
P49747	Q13797
P51679	P55774
P29460	Q00653
P14416	Q15173
P29597	Q13651
Q13148	Q13573
P11309	P51813
P06576	P38936
Q13309	Q13415
P05231	P16471
Q13573	Q16513
P20671	Q5QNW6
Q96ED9	Q9BVJ6
P23508	Q96CX2
P11215	P17931
O76039	P62993
O14974	P10916
P13611	P98095
P04049	P19838
P01889	Q08211
P62913	P83731
P40937	Q5T3J3
Q92843	Q9BXH1
Q13315	Q9ULW0
P41279	Q05639
O75716	Q05084
O43187	P01112
Q8WUM4	Q96EY5
O95865	Q13526
P02766	Q9UQB3
Q14562	Q15796
P60953	Q9Y6W5
O00625	O15198
O00221	Q8IWZ3
P01588	P40189
P67870	Q96NT0
P09914	Q92945
P19838	Q6P5Z2
P42224	Q9NR97
P19883	P58166
O15155	P25208
O60262	Q9Y272
P56704	Q9H237
P23508	P78396
P04637	Q9H2F5
P50591	P98177
P53779	Q9Y5K3
P23246	Q99717
O75446	P01106
P25208	Q99618
P12757	Q9UJ78
Q99459	Q9Y4A5
Q99963	Q9H3E2
O00217	P03915
P19838	P60763
O14775	P40145
O00165	Q16760
Q9HBE4	Q9UGN5
P10275	P17844
P01137	Q14689
P02545	P18054
P01889	Q9BWD1
P17980	Q99459
P51685	Q15835
P19387	P62875
P07900	P10415
P04637	P22570
P20226	P42858
P43657	Q9P2W3
P35408	P84996
P52298	Q15428
P54619	Q7RTN6
O75586	Q9ULK4
O43187	Q9HCE7
P25815	Q9HB71
Q15750	Q9BVA1
Q92993	Q9Y230
O76080	Q15008
P60842	Q9BTT4
O00170	P08238
O00421	Q99731
P06737	Q93100
Q5VVX9	Q86YT6
P01106	Q96A65
P04183	Q8TB40
P48357	Q8N5S9
P09110	P61964
P62158	Q99759
P08574	P99999
O00206	Q99519
P28566	Q9UBI6
P05231	Q14627
P68431	Q9UPP1
P01112	Q13574
P50876	P62256
Q15648	Q96HR3
P36957	P68371
O15259	Q13885
P60660	P62993
P98177	Q8WTS6
P14859	P26583
O14920	Q9Y243
O95376	Q92993
P01222	Q969G2
Q9BUJ2	Q9GZS1
Q9P2H0	Q9Y383
O14640	O75084
O14893	Q9UHI6
P28482	P50607
P18146	Q13015
O14640	P48729
P08246	P55899
P49790	Q5SRE5
P08134	Q9BZ29
O75044	Q9HBH0
O94875	P63104
