#node1	node2
P25963	P63165
P55957	Q9BZJ0
P01106	Q07889
P01137	Q06828
Q08334	Q9NPF7
Q01844	Q9NYG2
P07202	Q13651
P16220	Q16539
P42858	Q13177
Q07021	Q9NW64
P48023	Q8N1I0
P06401	Q15759
P52564	Q5S007
O95777	Q01780
407025	Q9Y6K1
P49959	Q99459
O75400	Q86Z02
P40763	Q9H9S0
P02545	P05129
P42680	Q9Y6Q6
O95069	P18146
P02775	P46094
P22694	Q86W47
P30480	Q06210
P18084	Q12929
Q969G3	Q9UPN9
P04626	Q02750
Q13573	Q6P2Q9
P55036	P62333
O43707	Q86UL8
P01008	P41235
P21741	P22735
P22695	P30480
P19105	P36873
O60884	Q9GZX7
P01857	Q8WZ42
P43080	P51841
P30968	Q9UBR4
P17612	P45984
P04278	P41235
P18564	P22105
P57087	Q9BX67
Q16777	Q9UBN7
P14672	Q15027
Q02556	Q92905
P04637	P32745
P14866	P55060
P15735	P36873
P52657	Q08050
P51532	Q9P2D1
P16298	Q9UJX2
P26368	Q9UHX1
Q15788	Q9Y6K9
Q08209	Q13469
P46527	P78504
P54646	Q92574
O00308	Q9H469
P53004	Q05513
O43677	P51970
Q14457	Q6P1M0
P57077	Q8N5C8
P35626	Q8WZ92
O14490	P06241
P10809	P15104
O76021	P62633
P29353	P43405
P98170	Q8N668
P31751	P42574
O94979	P25054
Q02543	Q9UL18
P17947	P62380
P27361	Q9BZM2
P57723	Q8WVD3
P61201	Q13098
P54750	Q8TD86
Q08117	Q99963
O43236	Q99719
406906	Q9UPW0
Q13137	Q9BUY5
P53350	Q9BQ83
P68366	Q14204
P11021	Q9BPU6
P68400	Q13111
Q08945	Q92832
P78559	Q8TDR0
P48552	Q13363
Q9H6R7	Q9Y3C7
P0C7U1	Q92793
O00629	O95402
P62136	Q93100
Q02575	Q14192
O43818	Q9HCE7
P08572	P17301
P07737	P68133
Q15555	Q9Y5J5
P62136	Q13698
P32121	Q96G25
O75365	Q6P3X3
P42226	Q09472
P63279	Q8WV44
P68104	Q8TBK6
P01106	Q8TEX9
P32121	P63151
Q15648	Q99576
Q96J02	Q96LR5
Q13112	Q13535
O00471	P42285
P11926	P67870
P46783	P62266
P62330	Q9HB71
P12830	Q9UI95
P51149	Q9BQE3
Q13315	Q9H5H4
O75578	P21815
P51659	Q01201
P12270	Q9Y4K3
A6NMZ7	P18827
Q9H1C0	Q9UK08
P62158	Q86XI6
P08670	P54725
Q6NZ67	Q96CW5
P21741	Q9NRR5
P56706	Q6FHJ7
P18084	P63261
Q7L523	Q9NQL2
Q16650	Q9H2G4
Q16637	Q92882
P49682	Q99616
Q9BQD3	Q9NYH9
O15264	P23526
Q9UBE8	Q9UJU2
Q14332	Q92997
Q92878	Q9NYB0
P04899	P51685
P11678	P27986
P01857	P15814
P21333	Q13315
Q12834	Q96DE5
Q05513	Q13158
Q14318	Q8N122
P28482	P30480
Q00613	Q14686
P27986	P40197
Q14204	Q99623
P25786	P28070
O75528	P01106
P32121	Q8NGQ3
P17612	Q01118
P05113	Q14626
O15551	Q96AP7
Q13535	Q9Y2D5
P05387	P62891
P11233	P53779
Q16539	Q9UBI6
O76061	Q12972
P13725	P15260
O95084	P42695
574033	P38936
P10071	Q8N752
P12757	Q13042
P31150	Q15669
Q13547	Q969G3
P41235	Q16539
P17612	Q06710
Q7Z5R6	Q8NHR9
P62805	P68400
P04035	P54646
P04049	P49368
Q86YP4	Q8WXI9
Q13573	Q96I25
P35225	Q08334
P10275	P60763
P49959	Q92878
P12271	Q92781
P63272	Q9Y328
Q9NR33	Q9NS73
Q03001	Q9NRI5
P62913	Q9UHD2
P06400	Q99683
P51148	Q6XUX3
P62993	Q15139
Q09028	Q8N5A5
P05154	Q7L5N1
P21860	P42681
P06241	P16333
O14610	P25116
P17081	Q8IWW6
P26368	Q07021
O95813	Q9HCS4
O75340	Q9H3S7
P08174	P42684
P01730	P08195
P62256	Q969K3
P05106	P25391
Q8NG27	Q9Y5V3
P06213	Q9NP95
P27361	Q15262
P06858	Q07954
P78352	Q9H204
P05067	P07477
P63092	Q99614
Q99459	Q9NVD7
P31943	Q13573
O75376	Q16576
P40337	P61086
Q00722	Q13976
Q14802	Q8NC51
O15111	P01375
P51610	Q13535
P17948	P49763
P19634	P49407
P41235	Q9BUP0
Q86VP1	Q9HA65
Q92769	Q9UIS9
26012	Q5VTD9
P53778	P99999
P20671	Q96A08
P84022	P98082
O60674	P62937
O14905	O75197
P01116	P45984
P30281	P42771
O60343	Q8IY92
P01106	Q9UQE7
P27361	P63211
Q8N8V2	Q9BX70
Q8TDR0	Q9UNH7
P12314	P22681
P52952	P63279
Q13526	Q8TBK6
P49841	P51659
P04150	Q02790
O60566	O95229
Q13432	Q9H0Q3
O00161	Q15836
Q6NXE6	Q9BUV8
P14210	Q02763
Q7Z2V1	Q8ND90
P62745	Q9Y3M8
P61981	P78386
P30153	Q8TCG1
P27986	P41597
P02751	P02787
P37173	P61812
P32121	Q8NHC5
P08235	P34932
O75159	P01589
406953	P09651
P16104	P61088
P17542	Q9UKL0
P20908	Q13683
Q13191	Q13261
P07900	Q99459
P31947	Q96B36
P24723	P57087
P12931	Q8IZD9
O15111	P14373
P49257	Q8NI22
P10070	Q13625
P62308	Q04724
O14807	P14324
O43524	Q96RT1
P00519	P10636
P53814	P68133
Q10570	Q9BZE0
O15524	Q15369
P62140	Q68CJ9
Q9UBV4	Q9UP38
Q9Y230	Q9Y572
P19105	Q9Y478
O00574	P78556
P24941	P30279
O96019	Q96EZ8
Q15714	Q9H9B4
P10275	P43364
P50395	Q13177
O43524	P49674
P61073	Q99616
O60391	P78352
O75122	Q9BS40
P63104	Q00839
P49757	Q96J02
O95067	Q9UM11
P07585	Q14031
P30153	Q9NWZ3
O15131	Q14565
Q02952	Q13642
P10827	P29590
P36897	Q969T4
Q12788	Q92624
Q16891	Q8NCC3
P98175	Q15427
Q14197	Q6P161
P30084	P30480
P53708	Q9HBI1
P01137	P36897
Q6IAA8	Q9HB90
P23528	Q99417
P01889	P48147
P19419	Q16659
P67936	Q9BY11
P32780	Q13889
Q86YW9	Q9UHV7
Q13546	Q15628
Q9Y4K3	Q9Y4L1
P20339	Q15276
P01106	Q96T76
P10147	P25025
Q14498	Q99459
Q96ES7	Q9ULM3
P32121	Q8NG83
P04626	P12830
P15407	P45983
P35914	Q14469
Q15287	Q9BUQ8
Q9H0E3	Q9UPT9
O15379	P23769
Q99459	Q9Y5B9
P06756	Q9Y4G6
P00488	P04183
O96020	Q01094
Q96B02	Q9UHC7
O95602	P19388
Q96J02	Q9H469
P52306	Q9Y4E5
P18074	P32780
P11802	Q9UIV1
Q12933	Q9Y286
Q13535	Q9NQ88
P01137	P84022
P20366	Q12884
O00716	P12004
Q8NEA9	Q9NWB1
Q8WXE9	Q9H4M9
Q6Q0C0	Q9Y2X8
Q9ULV8	Q9Y371
O95644	P22612
P08575	P35590
P08238	P49588
O00422	P31946
P51817	Q07343
O43395	P63162
Q13261	Q9GZX6
P40692	Q7L8L6
P08631	Q6S5L8
P01241	P62280
O43524	P48023
P10589	Q15777
Q15369	Q96S21
O43665	Q9NPH0
Q14164	Q15836
P17612	Q15746
O15379	P48643
P98170	Q9Y239
P04637	Q13164
P35916	Q92914
O14508	P78552
P11362	P29353
O15162	Q9H0B3
P08151	P14923
P60709	Q9H9Y6
P08754	Q8TDS4
P00491	Q9GZT6
P05067	P23142
Q15528	Q9NX70
Q14194	Q8N5S9
P04350	Q14204
P35268	P62899
Q07812	Q16539
O15530	P23470
O95047	P38405
P32927	Q8IZI9
P46779	Q9UL18
P62877	Q9NZJ0
P07550	Q8WTQ7
O60934	P83916
Q6UVK1	Q969T4
O00221	P63208
P07196	Q16539
P17081	Q9P2F6
Q9NX02	Q9Y2G2
P20774	P55157
Q08211	Q16629
O60391	P51817
P01112	Q02750
P02776	Q16570
O60888	Q96BK5
P24394	P29459
P62993	Q9P1A6
P16333	P51816
P08253	P35625
Q15118	Q15119
O00422	P31689
Q13237	Q8TEY5
P04049	Q13315
P06870	P08603
P15153	Q92608
O43236	Q9UKE5
P62879	Q00722
P34932	Q9NX09
Q96EB6	Q9GZQ8
Q13315	Q9H583
P22694	Q68CJ9
P22612	P54709
P24530	Q03113
A6NKK0	P32121
P36578	Q9UQ80
P10827	Q92831
P32121	Q8NH51
O15551	P56856
P03372	P15531
P17480	Q9H9Y6
P29350	Q08334
Q7Z2E3	Q9UID6
P35222	Q00534
P46821	Q9C0C7
Q13233	Q15759
P08700	P31785
Q9HC73	Q9ULV8
Q5JY77	Q92734
O95500	Q8N6F1
P62081	P62857
P04141	Q04864
O75475	P63165
O75578	P35609
P11912	Q7Z6A9
P26927	Q04912
P15336	Q9UDV6
Q9NYG5	Q9UI95
Q9NV58	Q9NYL2
P05014	P24394
O60825	P54646
P54253	Q9NX95
O95568	Q13315
P37173	Q8NER5
P08151	P48730
O60508	P42566
P31629	P61981
P05106	Q86YW0
Q96ER3	Q9Y5J5
P04183	P11802
P08637	P53778
P08133	P23297
O94817	Q9HCM4
P61254	Q9Y3U8
P51690	Q9Y2Z9
P29992	Q9NPC1
P06401	Q96GM5
P04637	P29474
P56915	Q9Y261
P18146	Q9Y222
P04156	P10415
O00483	P03915
P16471	P50570
Q9P286	Q9UGJ1
P60709	Q9Y281
P49368	Q00005
P08700	Q99665
P48023	Q9UKN7
P05108	Q15796
P62993	Q9NZQ3
P62917	Q9BVJ7
P12107	P18827
P30291	P68400
P23229	Q8IZC6
P12980	P35453
P26441	Q8IU57
P78344	Q13490
O75030	Q15418
O00311	P25205
P62140	Q16821
O14920	Q04206
O15228	Q8IY92
Q16659	Q5SXM2
P32121	P34982
P01889	P51149
P49916	Q9UNE7
O00501	P56750
P11586	Q9UKE5
P42336	Q05513
Q05655	Q07021
P49841	P67809
Q15173	Q92736
O15198	Q9H173
P18146	P18858
A6NHL2	P07437
P04899	P08173
P31751	P49137
O75116	Q01484
O96019	Q96L91
P51532	Q15831
Q15834	Q9P104
Q92993	Q9NV56
P61201	Q9Y4E8
P48729	P49840
P43405	P78314
P48736	P61224
P49336	Q71SY5
P49023	P56199
Q07021	Q2TBE0
P01571	P26992
P16870	Q14181
P40818	Q9Y3E7
P13611	P16070
P04637	Q9NS56
Q09161	Q9UL03
P42336	P60763
Q99619	Q9UBF6
P32121	Q96RD0
P02768	P35030
P23229	Q16363
Q96DE5	Q9NYG5
P51668	Q86YT6
P48730	P61981
Q05513	Q4KWH8
P83916	P84243
P42702	Q9NYY1
P61457	Q9H8Y8
Q16531	Q96F24
Q15796	Q96LT9
P01106	Q14203
P11802	Q14683
Q99613	Q9UBQ5
O95267	Q07890
O14639	P19012
Q07890	Q13164
P17405	P55210
Q9UI30	Q9Y478
O00159	P62158
P11473	Q00403
P01308	P06213
407035	P41180
Q13153	Q8IWR0
P99999	Q01094
Q13415	Q99741
P01106	P17980
Q15714	Q7Z699
P00519	P34820
O14530	Q9Y2X7
O15455	Q99836
P15976	P27361
P09471	P28566
P39060	P98095
Q16695	Q4FZB7
O75928	P29590
P15018	P15509
P05067	Q13813
Q13557	Q92736
P28324	Q02535
P63104	Q99959
P21246	P43307
O14974	P63104
O75521	Q9H1D9
P32121	Q8NG85
P12956	Q92597
O95831	P16104
P22301	Q9UHF4
P05062	Q13621
P17252	P63000
Q96MN2	Q9Y2Z0
Q00169	Q15126
P0C869	P27361
Q13315	Q9NZJ0
P27815	Q09472
Q5T4F7	Q9H1J7
P01133	P35968
P48729	Q9BZL6
Q14CB8	Q96SN8
Q15645	Q9BYR7
P62263	Q9UIJ7
P41743	Q8ND90
P60709	Q13952
Q15750	Q16560
O15162	Q9P2R6
Q04864	Q15306
P19875	P51677
Q92841	Q9BWF3
O15105	Q9UN79
P27986	Q6PIZ9
P20042	P55010
P25685	Q9UNE7
O95989	Q6ZN04
P68104	Q9UN74
P20809	P78552
P08107	P54253
A0JLT2	Q9Y2R4
O14829	P62158
P10275	Q9Y252
P04637	Q92890
P19838	Q07021
P28221	P62879
P01889	P62330
Q14739	Q9ULX6
P31946	Q7KZI7
Q13651	Q9NYY1
P43243	Q9UKV8
P52735	P84022
P30153	Q4G163
P27361	Q04206
100033819	P06400
Q4KWH8	Q9NRD5
P19793	Q06710
Q8TCS8	Q9Y4K3
Q13546	Q96FA3
Q13685	Q9HC29
Q13464	Q9BUA6
406985	P37275
P14784	Q92569
P35372	Q9P2W3
P31749	P35222
P38405	Q8NGC7
O00214	Q86YL7
P21359	P63165
Q00978	Q9BYX4
Q99459	Q9H9A5
P14416	P30154
P15056	P36507
P36894	Q7Z4P5
P62837	Q8WWF5
Q8TAP4	Q96L14
P04275	P08514
O75694	P11802
P25791	Q02556
O95863	P04637
O60880	Q9BZW8
P09651	Q9UKV8
P56537	Q9NZV8
9757	P61964
P51965	Q5RIA9
P36894	P53778
Q13547	Q8WXI9
Q01780	Q7L2H7
P29459	P48357
P19174	Q13111
O14641	Q12933
Q13315	Q15075
P19838	P23246
Q9GZQ8	Q9UBC3
P04626	Q8TEW6
O60684	P49366
P48729	Q04917
P49407	Q16627
Q13315	Q9NZT2
P15104	Q6ZVK8
O95837	Q13573
O95832	Q9Y5I7
O14775	P17252
P31947	Q13315
P07996	P08648
Q13485	Q9UHP6
P17858	Q7L5N1
Q99469	Q9UGN5
Q01201	Q99558
P35637	P61978
P07948	Q8WYR1
P42677	P61247
P61088	Q96EP1
O15350	P55212
O15144	P61160
P05106	P63261
O14713	Q9UNN5
P32969	Q02878
P07384	P17661
P49841	Q13469
P30480	Q13148
P11171	P28074
P54253	Q8IX01
P40337	P62491
O75369	P16144
P63000	Q96N67
P10276	Q5UIP0
Q99459	Q9NVU0
Q13535	Q8NFJ5
P04629	P27986
P31994	Q8N149
P36897	Q15052
O00574	P16619
P50151	Q15759
P22455	Q01970
P53803	Q9NW08
P41594	Q05586
P01137	P04004
P12956	P13010
O95405	P12644
P10914	P17693
P49863	Q01105
P01889	Q5VWQ8
P22681	Q14289
Q14164	Q7KZF4
P53350	Q9UKT4
Q14790	Q7Z434
P04899	P48051
Q70EL1	Q9BY43
P09471	Q9NPG2
Q14654	Q15878
O14579	Q9UBF2
O00168	Q9UN42
P14373	Q9H0Q3
P16885	Q16566
P01375	P45983
P60866	P62244
P04629	Q9H4P4
Q14966	Q99459
P20700	P42166
Q15653	Q9P1U0
P0C0L4	P48740
O14773	P21281
Q14004	Q9UM73
P31040	Q14164
Q12873	Q15424
P15153	Q8NF50
P46776	P62899
P51668	Q99714
P06400	P51532
Q16890	Q99683
P04141	Q969J5
O75970	Q9BX67
P13612	Q14315
P05386	P56134
Q9UJX6	Q9UNH5
P08648	P46109
O14836	Q9Y4K3
Q01094	Q9UJX2
Q96LZ3	Q9UM13
P49715	Q14978
P12004	Q13547
Q08828	Q9UBI6
Q96P20	Q9UNN5
P36873	Q99941
P54259	Q99750
P46937	Q99594
O14610	Q92633
P15018	P26992
P51692	Q00978
P61604	Q9UKY1
P01584	P14778
P20936	Q8TAM1
P19367	Q14197
P63000	Q9BRR9
P04141	P40238
P10909	P35222
Q92769	Q9UKL0
Q13535	Q92560
O94761	Q9UNS1
P19838	P80188
P51532	Q99547
P04085	P10721
P26599	Q13151
P0CG48	P31749
Q00005	Q13698
P01242	P24394
P18146	Q9BYV1
Q93062	Q99504
P04637	Q8N9B5
Q75QN2	Q9H832
P10809	P16871
Q8WUE5	Q9UGN5
Q13643	Q8HWS3
P30291	P62258
P20073	P38606
O60282	P27348
P31785	Q9UHD0
P26439	P26599
P01889	P49411
P04637	Q14974
O60814	Q13547
Q00839	Q08211
P30153	Q7Z3S7
P67870	Q13216
Q9NTM9	Q9Y2P4
P50453	P68104
Q8TBB1	Q96KQ7
P43360	Q53HC9
Q6ZRS2	Q9NPF5
P20963	Q13432
P13569	Q07157
Q13315	Q15020
P09651	Q99558
O00305	P22612
Q00722	Q9BYG4
P63151	Q15759
P38570	Q96EP1
Q6VMQ6	Q9HCE0
P20073	Q9P283
P54646	Q9NQR9
O95786	Q7Z2W4
P04141	P05412
P49407	P51686
O96013	Q92730
P32969	P61353
Q02779	Q92845
P19174	P62158
P23760	Q15788
Q8IY92	Q9UHW5
P41220	Q00765
O95201	Q15834
P11142	Q15628
P18146	P36776
P16473	Q14344
P43243	Q00005
P32455	P52630
Q9P031	Q9P286
Q13263	Q9Y4K3
P25054	P49790
P12931	Q86YH6
P14210	Q04756
Q7Z7M8	Q92796
O95400	P67809
P21246	Q9BX70
P04049	Q16539
P28328	Q6PD62
P01106	P36542
O15162	Q9NRY6
P0C7N5	P32121
P48357	Q07869
P06241	Q9BXT4
Q9UBM7	Q9UKE5
O15379	Q09028
O00716	Q14680
P14921	P51692
P01100	P11831
Q5T013	Q8IUQ4
P63279	Q9Y265
P85037	Q92560
P02778	P32246
Q13485	Q96KB5
P21580	Q15628
O15530	Q9Y2X7
P61313	P62906
P51398	Q15788
P62979	Q13155
O00482	P63279
O43390	Q86V81
P02533	P02768
P06493	P20700
P01569	P17181
P27482	Q01064
P08138	Q9HBG4
P40933	Q14626
Q05397	Q9UKX5
O95352	Q9NT62
P04083	P62714
O96020	P06400
P23396	Q99558
Q9BX66	Q9H2E6
P09471	Q14332
O00459	P40189
O75800	Q6PCD5
P23511	Q15633
P24385	P62877
P35372	Q96AW1
O95863	P61201
Q16637	Q9BZE1
P10644	Q8TBE0
P10912	Q12913
P49454	P57740
Q53FE4	Q99963
P05112	P52333
O95777	P62314
O95433	Q15714
P52272	Q15653
P07900	Q15831
Q01344	Q86WN2
P45984	Q15256
P50151	Q13936
Q15910	Q9Y2I6
P38405	Q13607
Q7Z7E8	Q9H1B7
P38405	Q8NGZ4
O95816	Q15008
O14640	Q6DKJ4
Q14749	Q6ZVK8
P05013	Q01113
P04234	P48736
O95782	P09496
P30154	P51617
P35244	Q6PCD5
P27635	P46379
P27348	P55196
P20042	P68400
P05067	P21810
O75448	P49841
O43295	P08134
O75369	Q13555
P01111	Q8TDF6
O60264	Q13547
O60504	P48023
Q13535	Q86W50
P63098	Q9UJX2
Q13535	Q9NPJ6
O00161	P61266
P10276	P48681
P78396	Q9H211
O14610	Q5JWF2
O00213	P00519
P18146	Q12923
Q13111	Q9H9D4
O14746	Q9Y265
P24522	Q969G3
P19105	P19838
P42331	Q07890
P08708	P25398
P51610	Q9UKI9
P05787	Q16539
P16152	Q9UKE5
P35251	Q14683
P04899	Q9NQ66
O15504	Q92621
Q53TQ3	Q6PI98
P02545	P63104
P30518	P84996
Q9NVI7	Q9Y572
O60231	P38432
O00327	O15055
O15239	O43674
O43294	P49023
O43660	O75934
P09603	P16234
A8MT69	Q9NPI8
P07948	P42336
P48023	Q8TEC5
Q15306	Q99836
P41240	Q6GTX8
Q8N6Y0	Q96HB5
O75689	Q12874
O00422	Q16576
Q7L590	Q8NHQ1
P67870	Q02543
Q13573	Q9BQL6
P12107	Q13683
P38936	Q969G3
O60318	Q6P1J9
Q01151	Q15717
P02458	P05556
P01112	Q15759
P41091	P42574
Q16363	Q5UIP0
P12110	P56199
P61981	Q9UHX1
O75643	Q9BUQ8
P15391	Q6ZUJ8
O00141	Q52LJ0
P38936	Q07890
O14543	O95786
P01568	Q99062
P11047	P13612
Q8N474	Q9NY61
P04792	Q15029
O75116	P19634
P02745	P27797
Q96IZ7	Q9P1U1
O75116	Q13573
P30480	Q9BXJ9
Q13158	Q15628
P46940	P63261
Q9UJX3	Q9UM13
P17252	P29597
O60684	Q15274
P45985	Q12852
O15131	Q9NVS9
P25445	Q13546
O60641	Q9UKG9
O95433	Q14315
P04350	Q9Y6K9
O95500	P56750
P13051	P15927
P00533	Q8WXH5
P54253	P54368
P67809	Q01081
Q4G163	Q9UKB1
O60739	P62280
Q8WUA4	Q99459
O94941	P68036
P41594	Q12879
P50616	Q8NE35
P08581	P46109
P54819	Q13177
119369	P35542
O75822	Q9UBQ5
P42574	Q9UKV3
P24522	P52564
O43402	Q15714
P62745	P78559
O15062	Q15834
Q12834	Q9UBN7
P13500	P51684
P49407	P51684
O15264	Q05923
Q9HBM6	Q9UMX0
P25054	P52594
P41597	P80098
P08754	P43115
P12814	Q9BUZ4
P46776	P46779
Q13137	Q8N715
O95785	P46783
P42338	P63218
O14896	P05549
O15264	Q9NQ31
Q6NYC1	Q92560
494327	Q9UMX1
P12544	P39687
Q9HBE5	Q9NPH9
O14920	Q15653
P33992	P42771
P12532	P56537
P04899	P30542
O00255	Q15797
O00159	Q14240
Q8N2W9	Q99607
Q12986	Q86V81
P62873	Q9HBW0
O75821	P41091
P26651	P49137
O43524	P50591
P02686	P09237
P04350	Q9H9G7
P05387	P62910
P02458	P08758
Q15369	Q93063
P46109	P53779
P51684	P78556
P03372	P20290
O15551	O95832
O00571	P63104
P29992	Q9NZK7
P68431	Q86X55
P11142	Q00613
P62750	P62913
P61981	Q8NHQ8
P42345	Q16543
Q04724	Q15038
P05141	P19838
P55795	Q8IWZ8
P20618	Q9Y5K5
P04406	Q15382
P20248	P25208
O14908	P49841
P11142	Q12933
P12956	P50453
P20618	Q8IU60
Q15437	Q9NQW1
O60315	Q7L5N1
P04406	Q09472
P18077	P62899
406953	Q8WY64
Q15047	Q99728
O95467	P63215
P09341	P51684
Q8TAU3	Q9BUH8
O15524	P15260
O00221	Q8IWZ3
P35228	P37231
Q14627	Q9NYY1
Q15788	Q9NZV5
Q15796	Q9Y2U8
P02766	P16871
Q13315	Q8IZS8
P61964	Q00403
9757	Q96KM6
P62714	P63151
O15151	Q04917
Q16659	Q8WU39
Q13007	Q99650
Q08AD1	Q15843
Q5UIP0	Q9NY59
Q7L7L0	Q99879
Q9P0K7	Q9Y572
P55036	Q15008
P04183	Q8WW35
Q05397	Q9NQX6
P30305	P45984
P78369	Q96AP7
P17861	P28066
O75578	P18564
O43707	Q9UMD9
P24844	P36873
P04637	Q9NRG4
P08107	P11021
Q99250	Q9HCE6
P52952	Q92833
O75956	Q13422
P28749	P41732
P27037	P55103
Q13200	Q9Y4K3
P06730	P09651
O75592	P01106
O14493	O75970
O00505	Q04206
Q15003	Q9BPX3
P55916	P61981
O14867	O60675
Q6P2C8	Q9NVC6
P01112	P06753
P05771	P51828
P21266	Q13177
P24522	Q92922
P12931	P21980
P56524	Q9HCU9
O00459	P14784
P17612	P48051
P60953	Q9BYG4
P63208	Q9UKC9
Q15172	Q9Y698
P62424	P83731
P06702	Q13418
O60880	Q9Y286
P08575	Q86WV1
P16152	Q14164
P01889	P26715
O15121	P60228
P85299	P98175
P01909	P51693
P23284	Q14653
P22102	Q9Y6K9
P62330	Q12904
P20337	P36897
P05067	P35579
Q86XR7	Q8IUC6
P06400	P15692
P21453	Q03135
P37231	P38936
O15230	P07942
Q09472	Q7L5N1
Q12873	Q9Y383
P42679	Q13315
P13232	P48357
Q13976	Q9Y6F6
O14543	Q08334
P18146	P48023
P04156	Q969X6
P19876	P51681
P41182	Q9BXS1
O95294	P62070
O15514	P19387
P16410	Q96CW1
O00238	O95747
P43403	Q9UQQ2
O95292	P23763
P32242	Q9UKJ5
P18846	P22612
P61966	Q14164
O00212	Q9UNA1
P05121	P28300
P12931	P56539
Q12860	Q13315
P48551	Q9BPZ7
O95294	P01116
O60729	Q9UM11
P08571	Q9NYK1
Q99459	Q9Y450
Q92859	Q9HB63
O75448	P19793
Q92731	Q9NVC6
O60331	P06396
P31689	Q9HCK5
P04629	P46934
O15519	P41182
P04075	P63104
O60477	Q9Y5J5
Q9NYV6	Q9Y2S0
P49792	P63165
P52789	Q9NZN8
P08247	Q8IUQ4
Q9BTD8	Q9Y3C6
Q96KG7	Q9NZM3
P30480	P61586
Q13363	Q15291
P53350	P78539
P27986	P49841
P15248	P40238
P49137	Q96BK5
P32121	P41597
P16871	Q13007
P05556	Q16363
P08581	Q01970
P12644	P46531
P19438	Q8WXG6
Q9Y3C5	Q9Y679
P46783	P54257
P25789	Q9Y5K5
P07900	P12956
P54284	Q13555
Q14185	Q96JJ3
P51991	Q15428
Q9NRF2	Q9Y4H2
O96019	Q9GZN1
P02545	P42166
P20042	Q05516
P37173	Q9NP97
P05112	P42701
P01112	P62993
P51159	Q8IYJ3
Q96KK5	Q9UKV0
P62906	Q9UNX3
O95168	P03901
P04049	P62070
O75674	Q13315
P30304	Q96PV7
P49821	P56181
P68104	Q16637
P08047	P14859
P36897	Q86SG6
P0CG48	Q13887
P63267	Q07890
P98170	Q9HC29
O60641	Q99759
P08123	P18564
P23508	Q13642
P00519	Q14847
P05231	P42701
O14965	P35222
P52564	P53779
P84103	Q00839
P09661	P11387
Q6P2C8	Q9NPJ6
O60934	P49959
O14641	O60504
P15056	Q9Y6X8
P25054	Q9BZK7
P01568	Q08334
P63000	Q9NQG7
O15182	Q6UVJ0
P02458	P51888
P12109	P31431
Q99759	Q9P0K7
P04632	P18031
P05106	P21333
O00459	O60262
P55212	P98170
Q3YEC7	Q93062
O95477	Q15700
Q9NXS2	Q9Y478
P49755	Q9Y2Q3
O14576	Q7L7X3
P17301	Q8IZC6
P01589	Q8IZI9
P05129	Q9HAV0
P26641	Q05397
P23258	P49840
P30084	P60520
P50591	Q9UBN6
P62888	P83881
P10451	P18084
P37173	P78545
P24864	P38936
P38646	Q04206
Q9Y2A7	Q9Y6X6
P14210	P17948
Q92730	Q9BRR9
O14764	P60520
Q96MT3	Q9ULK5
O95644	Q15759
P59998	Q07889
P48058	P49841
P46020	P62136
P06239	P08575
P49407	Q9Y4K3
P04049	P28482
P41743	P67775
O00273	Q8WZ42
P61106	Q15075
P20248	Q99741
P10275	Q9H334
P35221	Q13363
P04183	Q6P4I2
P22362	P25024
O43707	Q15599
P04406	Q9Y6H6
P57721	Q15287
P08047	Q9BYW1
P22681	Q13905
O14610	O75899
P12319	P30273
A6NIJ9	P35626
Q04206	Q9NY61
P05106	Q9BRC7
O15511	Q8WUW1
Q00722	Q16539
P98175	Q8IX12
Q13233	Q16543
Q14155	Q9NQU5
Q13489	Q9NZJ5
Q13131	Q9UGI9
P46940	Q05823
Q96RK0	Q9NRD5
Q9BWD1	Q9Y478
Q13418	Q8N1F7
O15444	P32248
P55081	Q01081
P53350	Q9BV68
O75947	P00846
P35626	Q8NGN3
P61586	Q96QB1
P98177	Q93009
P35580	Q15334
P56192	Q9HAW0
O60739	P59998
P08107	P25963
P78352	Q96AP0
P35268	P62910
O60462	P49763
P06241	Q13191
P30086	Q99558
Q08334	Q9UBD9
P61218	Q9H1D9
Q92731	Q9UBK2
Q53ET0	Q9Y478
P06241	P54753
P01857	P0CG05
Q8TD31	Q9BUZ4
P62837	Q6UVK1
P52597	Q13243
P07437	Q9HCK5
Q8WYR1	Q9Y4H2
Q01113	Q86WN2
P04637	Q99973
Q07890	Q8IXI1
P22087	Q9BXL5
P46937	P61981
P13232	Q9HBE5
P23229	P24821
P04075	Q12857
P19419	P53778
Q00839	Q9UKV8
P01568	P40238
Q86YP4	Q9BTC8
Q15648	Q71SY5
P02747	P09871
P63104	Q9P2H0
P07948	Q9UQC2
O00175	P51677
O75365	P28340
O43678	O75251
P29350	Q9Y286
P53708	Q13753
P46782	P62979
P38398	Q14192
O43157	P15153
O60359	P62714
Q13191	Q16665
P04899	P21917
P60520	Q13501
P03971	P36894
P50238	P54257
P29466	Q5EG05
P35222	Q14192
O00463	P25942
P05556	P24821
P15170	Q9UBN6
P22532	Q16512
P17181	P29597
P43235	P55957
P62140	Q9NZT1
O15397	P62258
O00198	Q07021
Q99942	Q9BUN8
Q9P289	Q9Y3A3
A6NIT4	P48551
Q08117	Q5VTD9
Q6DN03	Q9UBL3
P25440	Q96L91
Q13651	Q969D9
P18077	P50914
P53778	Q9NZJ5
Q9P035	Q9Y2A0
P36873	Q9NY47
O00459	P46109
Q13642	Q14164
P14784	P42336
