#node1	node2
P01137	Q14103
P04004	P43629
O95715	P46092
Q9H160	Q9HCE7
P30480	P38606
P43119	Q5JWF2
P25788	Q92956
P06400	Q00987
Q02156	Q16236
P21281	P60709
P30480	Q9NP97
Q9H3D4	Q9UMD9
Q15796	Q16254
P20248	P46527
O75928	Q92731
O15524	P51692
P05000	P16471
Q9BRX5	Q9Y248
P04406	P54259
P46777	P47914
P78317	Q96LR5
P21860	P27701
P48730	P56645
O15056	P27986
P15622	Q9UJC3
P01137	Q09028
Q8TBB1	Q96M61
P63261	Q2M3G4
P46940	Q9H0W8
Q70Z53	Q9UBQ0
P09848	P41235
O14640	Q15797
Q14197	Q9BYD2
P13631	P45984
P55209	Q9Y4K3
Q5VYS4	Q9Y4K3
P53779	Q15256
P48552	Q13285
P16083	Q01201
P31749	Q58FF8
Q04206	Q9UHD2
O60674	P19235
Q13402	Q9P202
406958	O75030
Q13315	Q14790
Q96AH8	Q9Y4K3
P26038	P30504
O75159	Q99650
O95260	Q13315
O60783	Q14164
P48059	Q9HCE7
O15085	Q03113
Q92731	Q969G3
O60563	O60885
O75306	O75489
P63173	Q15714
P10398	Q15759
P35658	Q9NRG9
O15198	O15550
O14561	P03901
P46779	P62750
Q13158	Q86UA6
P32929	P63104
P46092	Q15835
P00734	P25116
P21796	P67870
P00533	P13866
P07333	P17947
P02458	Q13683
P15260	P22681
Q86WV6	Q92985
P28222	P62873
P14151	P41743
O60262	Q9UBY5
Q58A45	Q96DU9
Q68CP9	Q969G3
P35225	P40189
P42224	Q9Y2T4
O00329	P14616
O60506	Q13573
O60739	Q86UE4
P32121	Q8NGX1
P62263	P62851
Q86YW9	Q9Y2X0
P54252	Q8IYF3
P04637	P10275
O95201	Q13418
P06132	Q9UGU5
P62910	P62917
O95352	P14316
O60260	Q9NRX3
P05067	Q92542
O14775	P25116
Q86YR5	Q9H492
407008	P35568
P46108	Q13905
P01111	Q14644
P01106	P04626
P00519	P21709
P19438	Q14257
P15336	Q14686
Q13418	Q9H583
P38936	Q13309
Q9H6J7	Q9NRR5
P68431	Q8NEZ4
O75791	P14136
P01023	P01137
P30050	P62750
Q9NRR5	Q9Y5P3
O15379	Q9Y5X4
O96017	Q9UQK1
Q13573	Q9Y230
P16104	P20290
P17693	P43628
P60709	P61586
Q13007	Q99665
P67870	Q8TAE8
Q49AN0	Q9UKT7
P09619	P49767
P32856	P61764
O43677	O95298
P24928	Q8N7H5
P04908	Q99880
O43524	P54619
P32302	Q99616
P42701	Q8IZI9
O14974	Q96A32
P84095	Q07889
P28482	Q99941
P17676	P61978
O95837	Q9Y271
P51531	Q12824
O14764	Q9NQX3
O76003	Q16659
P23508	P55786
B1A4H9	P15260
P49368	P62714
P21673	Q9Y2A0
O15143	P63261
P19174	P27986
P36896	Q8WUH2
P00734	P02675
P51149	Q13409
P11021	P16871
P61978	Q9Y490
P35462	Q9P2W3
Q01201	Q8IU54
Q9BQD3	Q9H8S9
P84022	Q13873
P16471	P35225
Q8TCG1	Q9HBA0
P10827	P24468
P20073	Q9BVA1
P41091	Q9NR50
O95837	P25103
Q96AH8	Q9Y6G9
Q5T3J3	Q9Y3A3
P51617	Q9Y616
O14639	Q13137
Q9BXL7	Q9Y4K3
P14868	Q13155
P13591	Q16620
P61586	Q16512
P06493	Q9UKT4
P09429	Q5UIP0
P35680	P40261
O95182	Q9UI09
P35221	P49768
P51668	Q9UNE7
P14373	Q5VTD9
P41182	Q13526
406904	Q9Y3Q4
P62987	Q13485
P10644	P35250
P48059	Q13573
O00499	Q99963
P68371	Q9BQE3
O95503	Q71DI3
P06493	P38919
Q07890	Q13017
P32121	Q13428
P19838	P29460
P19438	Q9BUF5
P51677	P55774
O75928	Q13485
O96013	Q9UBI6
P40337	Q15459
P61247	P62857
P62993	Q9H422
Q14332	Q9GZT5
Q05516	Q9NPJ4
P01857	Q6P1K1
P01569	P26951
P21815	Q05397
P26715	P30450
P36873	Q9Y243
O95197	Q9NQC3
Q9NV56	Q9Y265
Q92540	Q92900
O14827	Q15788
Q9UET6	Q9Y5M8
Q99496	Q9BSM1
P40189	P50750
O60244	P41235
P30511	P43630
P18146	Q13163
P63104	Q6Y7W6
O15230	P05106
O15144	Q9Y4K3
P17844	Q9H9S0
O95347	Q15003
Q99608	Q9Y5M8
P01375	P62136
P01100	P49913
Q9P0Z9	Q9ULJ1
O00329	Q6ZUJ8
O95400	P52272
O14807	O43157
P49257	Q9Y5X1
O95865	Q9NYL2
P62318	Q969L4
P51991	Q07955
P12757	Q14515
Q07890	Q96HP0
P05112	Q01113
P12931	P48736
P15260	Q9ULV8
P01112	Q15283
Q13123	Q70Z53
P53992	Q5JRA6
P50750	Q13535
P02768	P43146
P51817	Q70SY1
P60228	Q14152
P22626	Q9NRH1
O60503	P17612
O75751	P08047
P08151	Q15915
O60341	Q16695
P0C1H6	Q6FI13
P04637	Q01831
P19793	Q96ST3
Q68CJ9	Q96BA8
P18206	P50552
Q6PEY2	Q9H4B7
P18146	Q8TB36
Q08881	Q92569
Q96BN2	Q9HBM6
O95084	Q9Y296
P28702	Q92769
P09619	Q15389
Q8IYM9	Q96RK0
P63096	Q01668
O43524	Q96EB6
O00303	P63104
P67775	Q969F8
P14317	Q05193
P04141	P40238
O60828	P55795
Q16828	Q9UDV6
Q04206	Q9Y2U5
P07437	Q13409
P20749	P29353
P83881	Q9NX58
Q13469	Q9Y3C7
P31689	P31930
P07359	P13224
P60763	Q96N67
Q96ES7	Q9NS73
O94782	Q9NVI1
P84095	Q9H0H5
P07602	Q05086
P20963	P52333
O60271	Q13315
Q13363	Q9NQB0
P61981	P62258
Q13330	Q15717
P13569	Q13952
P98170	Q00653
O95777	Q96AB3
O14920	P31946
P08238	Q9Y617
P00533	P27348
O15111	P19105
O94875	P00519
P12931	P15529
Q13546	Q5VWQ8
Q96FX7	Q9UJA5
O00459	P60484
P01588	P19235
Q07869	Q9UBK2
O94829	P47813
O95257	P38936
P48736	Q9HC35
O76093	P22607
O60739	Q9Y5K5
P17252	Q15311
P05062	Q8NFJ9
O14593	Q92769
P17252	P42574
Q7L7X3	Q9H840
P16220	P32971
P02751	Q08380
Q13435	Q96NB3
P30291	Q99618
P08700	P42701
28938	Q14164
P63165	Q13472
P08754	P45983
Q96FA3	Q99836
P24844	P35580
P35606	Q15714
Q14790	Q15078
O95359	Q09472
O95336	Q99750
Q15796	Q8NER5
O75643	Q9Y478
P35222	Q9Y230
P00519	Q86SG6
P05014	P38484
P22392	Q9Y333
P24522	P51531
P17693	Q8N109
P51817	Q7Z3S7
P16581	P49023
O43320	P17948
P16871	P60568
Q9NRQ2	Q9NZJ5
Q13315	Q9NZN8
Q13554	Q14524
P47900	Q5JWF2
Q9UET6	Q9ULE0
Q92930	Q9HC10
P46734	P60763
Q86U86	Q8TAQ2
O95622	Q02156
A6NMZ7	Q13797
P06241	Q9Y3P8
Q14134	Q9BRK4
P53567	Q9NR55
P04637	Q96Q15
P18283	Q16236
P30511	P43631
P17535	P28482
Q8IYM9	Q93009
P07900	P60709
P25205	P30480
P56645	Q13516
P08107	Q00613
O43914	Q13241
P14923	Q13315
O15550	Q14686
P00519	P46108
P11912	P15391
P22694	Q92806
O43379	Q9H0R8
P07948	Q9UN19
P61513	P62913
O60637	Q01844
P00491	Q14164
P27361	Q05513
P31995	Q8N6C8
P54253	Q9Y6R0
P62993	Q9UBC5
O14641	P09471
P33176	Q8IUQ4
Q9NQC3	Q9Y5P4
P05141	P13489
P62736	Q07157
P51116	Q9UBR4
P05023	P23528
P01100	P14780
P42574	Q9BYP7
Q7LBC6	Q96KM6
O75159	Q6UXL0
P22612	P52565
O96017	Q13522
P84022	Q15329
O43432	O60573
P42331	Q07889
P40337	P46781
P67775	Q13153
P04626	P06493
P04049	P30305
P14635	Q16254
P35626	Q9H341
Q13243	Q15418
Q14161	Q92888
P62805	Q96GM5
P10415	Q9Y2T4
P54274	Q13315
Q16566	Q99941
P11234	Q13393
P98170	Q96HA8
P04183	P26373
Q96Q83	Q9UBU8
Q9GZP1	Q9H8Y5
P01568	P48551
P62306	Q9Y5J5
Q15819	Q8WU20
O43182	P60953
P25398	P62854
P68431	Q9H0E3
P40337	Q13404
O43521	Q15172
Q8N257	Q9P0M6
P33240	Q9UKF6
P10275	P49841
P21675	Q00987
P22626	P38159
P23508	Q9Y6E0
P14902	Q96I34
O15264	Q9NQ31
P60953	Q9UKI2
Q86YZ3	Q9Y2Q3
P38936	Q01094
P05106	Q13797
P49747	Q9UHF1
O00459	P09769
A6NHT5	Q15475
P04406	P27695
Q13315	Q9C0C9
Q13485	Q9Y6X2
P42574	Q08209
O75593	Q15583
Q9BSW7	Q9BY43
O60503	P05771
P01241	Q969G2
Q13370	Q13555
P14921	Q02548
P04049	P35790
O60503	P22612
P0CG48	P17275
P18084	Q13424
O00574	Q07325
P21796	P60709
P19438	Q8TEL6
P07948	P32927
O43474	P04637
5512	P41236
P67775	P78371
Q9NQB0	Q9P1Z2
P16234	Q15147
P63104	Q99460
P09619	Q92914
P62330	Q15019
P23763	P61266
O14744	P45973
P24522	Q13151
P63104	Q9UKX2
Q6ZVM7	Q9H0E2
Q16659	Q96IZ6
P02452	P08047
Q13315	Q96MG8
Q9GZV5	Q9Y297
P01112	Q16539
P01100	Q13469
Q6FHJ7	Q9H1J7
Q99873	Q9Y3C7
P12314	Q8NHJ6
Q04864	Q13451
O95257	P19793
Q8IUC6	Q9BUZ4
O95433	Q9HCM9
P55795	P61978
P62249	P62280
Q13315	Q4JDL3
P15882	Q8IXI1
Q00653	Q13547
O14529	Q13547
P05771	P20700
Q9BZE9	Q9H814
P49792	Q99607
P43364	Q49A88
P21802	Q9NQ66
O43318	P31689
Q13261	Q86WN2
Q16254	Q9UQ80
P30281	P52630
P04899	P32246
Q9NPH3	Q9Y616
Q96H22	Q9H8T0
P01106	Q96G23
P20338	Q12846
Q02750	Q07890
P48380	Q33E94
P23229	P30101
P07942	Q13797
O60684	O95198
O75044	Q9HCK4
P16104	Q9H7Z7
P53778	Q9UK08
Q5UIP0	Q9H1D9
O14492	Q16288
P08047	P30273
P29350	P43626
P19525	P46087
P46459	Q99747
P35680	Q13547
Q9UPN9	Q9Y5B9
Q92698	Q9Y383
P49736	Q01094
P41220	Q9ULJ8
O60674	Q14527
O76071	Q9BWH6
P67775	Q9BYN8
Q07021	Q15628
O43187	Q9H0E2
P42568	Q6W2J9
O43542	O75771
P01106	P61619
P17612	Q14571
P11274	P22681
P38405	Q8NGK5
P14625	Q13573
P15018	P38484
Q15291	Q93079
O60488	P63104
P06239	Q71SY5
P04628	Q92765
P41182	Q9Y618
Q00005	Q14244
Q9GZT5	Q9H461
Q05086	Q13315
Q08462	Q13557
Q86TM6	Q9Y385
Q9H1Y0	Q9UMQ6
O14964	P84022
P04626	P62979
Q9BUF5	Q9NY65
P35638	Q9BTE3
P32302	P50148
O15533	P04439
O15239	O95139
O14494	O14939
P38398	Q7Z569
O43791	Q7Z7J5
Q13237	Q9NQ66
O75084	O96014
O14980	P27540
P05230	P07333
O75928	P11831
P36888	P42338
P22090	P62263
Q13573	Q9BUQ8
O15169	P36873
P50053	Q9H6Z4
Q09472	Q13416
O95707	Q13535
O15105	P05121
Q92922	Q9P2D1
P18206	P39019
P51149	Q9NY65
P24043	Q08050
P36402	Q92793
P23258	P49841
Q13554	Q70SY1
O75914	P60763
P06241	Q9H5I1
P11940	Q00005
O60673	Q9UI95
O14818	P25788
P63104	Q08043
P50150	Q9UBS5
P01106	Q9Y6X0
P40763	Q99558
O15397	P46060
O43143	Q8IWZ8
P62330	Q12904
407035	P35241
P01106	P48960
P15153	Q15052
O95400	Q8IWZ8
Q15147	Q9BYG5
A5YKK6	O75175
Q8N668	Q92830
P10144	P12956
P0C5Y9	Q7Z2G1
Q7L576	Q9Y6X6
O75582	Q99941
P01106	Q14203
O43491	P63104
Q8NCU1	Q96BD8
Q15942	Q9H422
O43747	P61966
P06756	Q01970
P33993	Q6IE81
O95750	P08138
P62244	Q15843
O00206	Q15399
Q92974	Q9P2M7
O60602	P27986
O14654	P42345
P0CG48	Q9Y2H0
O14964	P05783
P05113	Q01344
Q92734	Q9Y6K9
P61313	P62987
Q13472	Q15554
P17252	Q99759
Q9BXT2	Q9UQM7
P0C1H6	Q92769
P54646	Q9UBK2
P02458	P06756
O15198	Q9Y2U8
O14653	O15155
P16220	Q15418
Q9UKT4	Q9UM11
P46776	P62987
Q09472	Q53ET0
P30260	P62993
O15131	P32320
O95208	P00533
P10276	P56524
P00533	Q8TEW6
P23142	Q5VTD9
P08648	P35442
A8K4G0	P06241
P18077	Q9Y478
P35968	Q9NRA1
P10912	Q9ULV8
O00327	P07900
406884	P05231
O00203	Q12955
P84103	Q14103
O60232	O60496
P39748	P54132
P23508	P48507
P12931	Q15027
Q56P03	Q9NRR5
Q96S38	Q99624
A8MTJ3	P59551
P32927	Q8IZJ0
Q13077	Q13748
O14802	Q9NW08
P22694	Q13972
P48634	Q13137
P09234	Q9BUJ2
Q13409	Q9BUF5
P56645	Q12968
P62714	Q86XL3
P15407	P53779
O15145	Q9UPY6
Q13315	Q9BVW5
P43405	P52735
P42224	Q9Y6X2
Q16619	Q8N6P7
Q14240	Q9Y262
P17252	Q13393
Q99759	Q9Y4K3
P01566	Q99665
P48444	Q9NTJ5
Q5VU97	Q9ULJ6
Q02156	Q9BX67
Q8TDB6	Q969T4
P13725	Q99062
P12757	Q9NQ87
P68431	Q9Y232
P35625	Q13444
Q00653	Q96PG8
P49841	Q13467
P13639	P54725
Q02846	Q9UMX6
P15260	Q9GZX6
Q86TA1	Q8WXI2
O14576	O95793
P35968	P49765
P01106	Q9UKN8
Q03518	Q9BQ66
P63218	Q00975
B0I1T2	P01106
P03923	Q9NX14
P16333	Q8IWN7
O96020	P30260
O75643	P49662
Q8N257	Q96QV6
P60709	Q99613
P56856	Q16625
P31947	Q8IUC4
O43181	O43920
P04156	Q07812
O95785	Q13573
P27986	Q96T58
P11171	P36543
Q08211	Q13233
406901	P46109
Q9NYB9	Q9Y3C0
P63104	Q7KZ85
O75365	O76031
O94966	Q6ISU1
Q92934	Q9P286
P06400	P17947
P54259	Q01844
P14923	P36402
P16471	P29459
B1AH88	Q99426
P28221	P63215
Q99741	Q9UBD5
Q08334	Q8N6P7
P15311	P32004
Q8IXI1	Q9Y3M8
P25116	P50150
407050	P38936
O60232	P51946
P42773	Q5UIP0
P46108	Q8WYR1
O60759	Q15438
P06730	Q13838
Q9HAW0	Q9Y3T9
P17948	Q9ULV8
P15884	Q13761
Q13153	Q32MK0
P05412	P53779
O60506	Q15428
P16383	P54253
P63218	Q14833
Q03188	Q16539
P01889	P61970
P23284	P40337
P31749	Q16537
P24394	Q9GZX6
P16333	Q9Y2D5
O95163	P23508
Q8IYD1	Q9HAU5
P46108	Q9H1R2
P01889	Q01813
P31946	Q9H4L5
Q13315	Q8WVD3
Q16695	Q6WCQ1
P27694	Q9BTY7
P11831	P18146
P18077	Q9UNX3
P19174	P78314
P62837	P78317
O00418	P05771
P50454	Q15714
P15260	P20809
P27986	Q15661
P42771	Q9UER7
P42677	Q9NQC3
P08069	P46109
O14862	P10914
P15172	Q8IXJ6
P18065	P35222
P31152	P36507
O95644	P17612
P10767	P35916
P49411	Q9Y4K3
Q13356	Q96NB3
P12931	Q92529
P09012	Q9UKA9
Q9Y243	Q9Y4K3
Q53FE4	Q7L5N1
O95622	P50151
P35609	P68032
O95777	P38935
Q8IX03	Q9UKE5
P41182	Q9Y2A4
Q15691	Q5JR59
P20333	Q01813
P19883	Q16513
O43237	P68363
P17844	Q9Y5J5
P08069	P63244
P01567	Q9UHF4
O60506	Q9UHX1
P41220	Q9Y2X7
P05771	P28907
O14964	P46934
P01569	Q00653
Q13522	Q9UD71
P30101	Q13586
P62263	P62854
Q92574	Q9UGI9
O14737	Q9UKE5
P06241	P16284
P56199	Q13751
P02647	Q9C000
O43639	Q08345
P55055	Q00013
O14775	P05771
P27361	P49585
P19429	Q15173
P51531	Q13315
P58753	Q8N122
O14944	Q15303
A1A4S6	P61586
O43474	Q99612
P15311	Q9Y6Q1
P21673	P52429
P01242	Q6UXL0
P46094	P47992
P62913	P83731
P04843	P60520
O43542	P62195
P18859	P20333
P51532	Q9UBP5
P62993	Q9NRF2
406957	Q9UBE8
P27986	Q92988
O15264	P50991
P14373	Q9Y2X8
P10721	Q99963
Q9UL18	Q9UPQ9
P12270	Q96EE3
P04839	P17947
P05771	P50281
P12314	P17947
P68400	Q16539
P19838	Q15788
P22455	Q6S5L8
Q09028	Q8N5A5
O43493	P05556
O15269	P13569
P63165	Q14164
O60258	P11362
P26641	P62314
Q92905	Q9UBW8
P10412	Q99558
Q96EF0	Q96QG7
P08069	Q96B97
O75400	P16284
P04183	Q15910
O95067	P38936
O15524	P17181
O15264	P06733
P62258	Q6PEY2
Q16082	Q9Y5V3
P18124	Q15653
O60573	Q9BUB5
P56537	Q96EB6
P05112	P08887
P22061	Q13177
P09919	Q9HBE5
P16220	Q8TB45
P78536	Q12959
P05556	P15531
P11234	P62158
O95551	Q9Y4K3
P62487	Q15560
P38398	Q8TAQ2
O75150	Q8WVC0
Q13228	Q9H8Y8
P25786	P25787
P37231	Q9BYK8
P12956	Q12851
P09919	Q5VWK5
A8TX70	P56199
Q96DX5	Q9NWT6
Q68EM7	Q96L33
O43734	Q9Y6K9
P21291	Q9UHF1
P40855	Q92968
P20248	Q9NYG5
P61218	Q6PD62
P53350	Q9BQ83
P62888	P63173
P63104	Q92616
574507	P04637
Q13352	Q5UIP0
P00519	Q9UMN6
P52272	Q9BQA1
P22362	P51684
Q6FHJ7	Q9UBV4
Q9H0E9	Q9H2F5
P04637	P29034
O60814	Q9UKV0
P13164	P20023
Q14197	Q96CW1
P00519	Q96IW2
Q13118	Q15717
P01588	P32927
P10515	Q15120
P35557	P36956
O60739	O75347
Q05084	Q14525
P00519	Q86YH6
P62256	Q13105
P46777	P62829
P47897	Q99558
P16220	Q9BX63
P0CG48	Q86VN1
P62495	Q9Y5S9
P04035	Q9UGJ0
O15018	Q99569
P50502	P52735
P17480	Q9BXL5
P13727	P17947
P02511	Q9UJY1
Q03164	Q12948
Q13535	Q9H0E9
P45984	P67775
P09651	Q08170
P01889	Q13347
P19525	P62136
O60814	Q15291
O95467	P41220
P56537	P60660
P61981	Q9UQB8
P36896	Q15796
P26447	Q15796
Q15750	Q96AC6
P35637	P55795
P13637	P27986
Q16520	Q9Y2D1
P17844	Q9UKV8
P01859	P02768
P26373	Q9Y3U8
P23508	P50570
P62979	Q9NZ52
O43521	Q07817
O60258	P00533
O15264	P63215
P54253	Q06330
P33993	P60520
P01100	P05771
P28907	Q13976
P03905	P51970
P54253	Q7Z6M4
P15248	Q9HBE5
O75381	Q13547
O75116	Q13573
O95819	Q16778
O94972	Q13114
P08670	P13805
P47897	Q92569
Q03393	Q9HCK5
P32121	Q9P1Q5
P55957	Q92851
P38159	P52272
P27635	P62424
O14625	P46094
Q86WN2	Q9UHF4
Q13523	Q15287
O95067	P24941
Q16777	Q5QNW6
Q14161	Q92974
P53803	Q8WVC0
P16104	P60842
Q5VVX9	Q9BYJ4
P68431	Q92793
Q02641	Q13557
P01116	P04629
P0C0S5	Q06587
P41182	Q13535
Q13510	Q15047
O75159	Q5VWK5
Q969S8	Q96QV6
Q01094	Q9UBU7
P08571	Q08380
P30153	P60842
P41220	Q9UBQ0
P04406	Q99759
407021	P08572
P78347	Q13237
Q01081	Q9UBU9
O43524	P31947
P46952	Q99259
Q13188	Q8WWW0
P31947	Q9Y2U5
P49407	Q96DG6
Q13315	Q15906
P05106	Q12929
P37231	P48552
P26583	Q9Y4K3
P20936	P54762
P14174	Q14164
P48552	Q92731
Q86Z14	Q9NSA1
Q13485	Q13887
O43918	Q8IZL8
P56537	Q9Y265
O15516	P23025
P02458	P18564
P61978	Q9UKM9
O15143	O15144
O15520	P09619
P51878	Q9ULZ3
O00329	Q9H1I8
Q9H4A3	Q9Y3S1
O15455	P42338
P50151	Q92806
O75448	Q9NX70
P61586	Q96A32
Q02363	Q5UIP0
Q15393	Q15428
P05013	Q6UXL0
Q9UI14	Q9UNI6
A0JLT2	P10809
P29350	P40189
P05067	P19086
P35916	P48736
O60503	P05129
Q8TEW0	Q9NQ66
Q96MG7	Q96SB8
Q9BRX5	Q9UNS1
P62380	Q96EY7
P23258	Q9NY65
P02768	Q8NDX5
P13639	P63104
P26373	P61353
P17301	Q07889
Q4KWH8	Q9ULU4
Q96EY1	Q99759
P15260	P52333
P10275	P11182
Q92793	Q9Y265
P17813	P27540
Q9BY27	Q9NWS9
P61981	Q92625
P46781	P62854
P35580	Q01449
P01106	P12814
P01112	Q8WWW0
P63173	Q9UKV8
P84022	Q96S59
Q8TBB1	Q9BQ66
P63208	Q8TF61
O75937	P55795
P18827	P21741
P21333	P49810
P14550	P23759
P52630	Q9Y6X2
Q96LR5	Q9UBS8
Q12873	Q9Y2X7
P10074	Q92956
P01106	Q9NUQ3
P48436	P78367
Q07820	Q13794
Q9C040	Q9Y2X8
P46108	Q15303
Q9UKM9	Q9UQ90
P13533	Q9P2M7
P32248	Q9Y4X3
P49279	Q15717
Q15003	Q15021
O43684	Q9UJX6
O95661	Q01094
Q14CB8	Q96SN8
O43525	O43526
O95294	Q07890
P04004	P18084
P14780	P80162
P53675	Q9NZN4
P24043	P26006
O60244	Q7Z6G3
Q15019	Q92599
P05387	P50914
P06241	P52803
Q05513	Q13009
P61254	P84098
P62277	P62857
P49959	Q13535
Q05513	Q4KWH8
O00305	Q9Y5P8
406938	Q13464
P15498	P52735
P16333	Q07890
P17081	Q9BRR9
P13631	P19793
Q9H9J2	Q9UPT9
Q86YV6	Q96A32
407012	P36896
Q14103	Q9UKA9
Q9Y3C5	Q9Y6I3
P45984	Q12967
P35637	Q15853
P20936	P51636
P25490	Q6P4R8
P61981	P78386
P61978	Q7L2J0
P51684	Q8WTQ7
P19419	P20226
P17181	P29460
O15264	Q9P2K8
P53779	P63211
O75593	P16333
P10275	P18074
P01308	Q01101
C9JDP6	O95500
O94806	P12931
O14512	P26951
P12004	Q9H160
P01116	Q15418
P55884	Q99613
Q96RN5	Q9GZV5
P15153	Q9BYG4
P01308	P21802
P00519	P78329
O95239	Q9ULA0
Q13023	Q96EV8
P0CG47	Q07889
P26367	Q13461
P32246	P63096
P38405	Q8NGS8
O75529	Q9H0E3
P02452	Q8IU80
O96019	Q9GZN1
O95777	Q01780
Q16539	Q9UGU0
Q15797	Q8WUD1
Q13418	Q96T76
P48729	P50548
P06241	P06729
O00459	Q12933
O95180	Q14957
O95232	Q15287
406886	P35462
P13498	P35228
P08700	Q14627
O75323	Q9GZQ8
O15111	P68431
P08754	P51686
O00574	P16619
Q13185	Q9H081
P08579	P09661
P11142	Q9BXP5
O14818	Q9Y5K5
O43683	O95433
P37231	Q9UBE8
Q13112	Q99877
O75581	O96014
P19338	P22087
Q9H0Q3	Q9NPR9
P15880	P61247
Q07021	Q13243
O95622	Q05655
P25054	P48729
P47813	P54253
Q14934	Q96RG2
P08134	Q13177
Q13242	Q8IWZ8
P04628	Q2MKA7
Q9BY67	Q9Y2J2
P51398	P99999
P09651	P31942
P01574	Q14653
P61254	Q9NX58
P35626	P47887
O43791	Q9Y4K3
O00635	Q02556
P04083	Q13315
P63104	Q9BZ23
P40933	Q9HBE5
Q6FI13	Q8WUI4
P78347	Q13976
P13521	Q9NRR5
P09341	P32248
O00144	Q9Y6F9
P42566	Q9Y6I3
P36897	Q9NVJ2
O14763	Q12933
P04181	Q8N357
O75445	Q13402
Q13535	Q8N8A6
P35244	Q9Y605
P12830	Q07889
P22888	Q8IZE3
Q8IXI1	Q9P227
O00141	O75390
Q13823	Q9NY93
P04183	P52943
P56192	Q9Y4K3
O60244	P48443
P62913	P62987
P01308	P08138
O15047	Q9P0U4
P83916	Q7Z589
P69905	Q05086
O00257	P35226
P01106	Q9NQT4
P51965	Q96A37
P04899	P28222
O94906	Q99459
P01106	Q01094
Q15796	Q9NQB0
A6NIT4	P23458
P84095	Q9BZ29
Q9NYJ8	Q9UDY8
Q13315	Q9UQB3
P24821	P26012
Q5T4F7	Q9NPG1
P37802	Q96BK5
Q9BRT8	Q9P003
P08922	P18031
Q13315	Q92574
Q96NA2	Q9NY65
O14640	Q96B18
P04183	Q9HB58
P24385	Q99612
P18621	P62906
Q13315	Q9BVJ6
P16104	P62979
P09619	Q15599
P13725	P13805
P06756	P18827
P15502	P17931
P60953	Q07960
P08631	P56945
P10721	Q00987
P35250	Q99459
O60391	P22694
P01567	Q92793
P63104	Q9NZM1
P25963	P49642
O60383	O95257
P17676	Q15759
P48736	Q9UBK5
P34931	Q9Y4K3
P62256	Q99496
P01236	P42701
P56693	P63279
P16104	Q96L91
P36897	Q96LT4
P12882	P63261
P49916	Q13315
O60262	Q8WYR1
Q5EB52	Q8NAF0
O60729	Q9H1A4
P55210	Q8WUI4
P19883	P24723
P24385	Q9UKT5
Q9UBC1	Q9Y676
P08908	P09471
P01563	Q04206
O75533	Q15393
P46777	Q02543
O43609	P62993
P09884	P27694
P17568	Q9Y6M9
P06493	P67870
P08138	Q96GC6
Q9BZD4	Q9NV70
Q8WYR1	Q9NSB8
P32298	P46094
P38159	Q8N5R6
P12004	P61088
O00591	Q9H0R8
Q99447	Q9H324
P18564	Q9NVD7
P18827	Q92752
P01106	Q7Z4Q2
P20333	P51813
Q13547	Q9BTC8
Q93074	Q9NWA0
P62244	Q9UKV8
Q71F56	Q9NX70
O75970	P56748
O95084	P42695
O00212	P51805
P36507	P41279
Q15796	Q9Y6N5
P46531	Q13616
P01137	P62258
P16220	P49137
P17612	Q15653
P20333	P41182
P08670	Q8N6T7
P53350	Q8IV63
Q9UBB4	Q9Y2Q3
Q14204	Q6PEY2
Q05516	Q8NHQ1
P38405	Q8NGA6
O60763	Q99459
P10082	Q12884
O15127	Q11203
Q14683	Q9BUJ2
P23508	P42704
O00329	O14610
P01236	Q8IU57
P23219	P31152
P61956	Q06609
Q92917	Q9Y2I6
P62191	Q5VTR2
P38405	Q6IF00
O60732	P0C0S5
P46736	Q6UWZ7
P23508	Q9NTJ3
P02545	P42166
Q01955	Q13683
Q92786	Q92858
O75925	P04637
O95400	P67809
Q13547	Q86YP4
P08754	Q9NQ66
P09874	P11021
P50502	Q15796
O75164	P10412
Q96CG3	Q9Y3M8
P28070	Q9Y244
P10321	Q07444
P42226	Q9Y258
P51668	Q96GF1
P05386	P13693
Q5FBB7	Q8NDV3
O95484	P56747
P40227	P62714
P20290	Q9Y4K3
O14836	P51617
Q6QNY1	Q8TC12
P17844	Q08211
P30273	Q06546
Q13263	Q9H4L7
Q9H7U1	Q9NV70
P46937	Q13315
Q13885	Q6PEY2
O43914	Q07444
P27694	Q9H9A7
P19438	Q00610
P52333	Q9ULV8
Q06455	Q9UHD0
P49840	Q8N0Z3
P16520	Q5JWF2
P49790	Q13573
P63104	Q9Y230
P84022	Q9Y2T1
P06756	Q9Y6N6
P27824	P35610
O15031	O95754
P18077	P46779
P62244	P62841
P53708	Q9UQP3
P27824	Q9Y244
P63211	Q8WYR1
P18146	Q00888
Q8NB91	Q9NPD8
P10415	P78344
Q93062	Q9BTL3
Q6IQ23	Q9BVG8
P29992	P32239
B2RD01	P40425
P62633	Q9UM73
O14495	P06756
P46776	Q8WZA2
P55212	P98170
P41091	Q13347
P0C0S5	P0C1H6
P20248	P38398
Q2TBC4	Q92997
P52735	Q9Y3E7
P20248	Q13415
P55268	Q14118
P62837	Q9Y4K3
P24385	Q4LE39
O94805	Q8NFD5
P46108	Q14315
P19174	Q12913
P19174	Q00169
P48039	P57088
P19532	Q9HB71
P10144	Q71U36
P08648	P13612
P62834	Q8WYR1
P60709	Q04864
