#node1	node2
O60610	Q15109
P24522	Q8IWY9
P49023	P56945
P10912	P16333
Q15759	Q9UK08
P13637	P27986
P38570	P46108
P63104	Q96CV9
P07333	Q96PU5
P46100	P63165
P03956	P35222
Q13177	Q13404
Q00005	Q06830
P01889	P15311
Q13573	Q9Y230
P22694	Q06710
Q15796	Q9GZV5
O15131	P00491
P29597	P50570
P62834	Q9UET6
P49841	Q01844
O95967	P30281
P05023	Q8WYR1
O14512	Q14765
P05412	Q9NR30
Q92806	Q9UK08
P01100	P14921
P19474	P63104
Q13547	Q9Y230
Q8NES3	Q99466
O15399	O95180
O00257	Q05516
P18146	Q5T2R2
O15399	Q9P0X4
O95639	Q7L523
Q6FHJ7	Q93098
P13805	P29622
64397	Q13315
P43403	Q9BXL7
P61587	Q8NF50
O43915	P17948
P01589	P23458
Q93079	Q9UBN7
O75815	P40939
O15235	Q5T3J3
O15198	Q05086
P03891	P03901
O15392	Q13489
Q99708	Q9UKT9
P48556	P62330
O43150	Q13191
O00562	P61586
P36897	Q9NW38
P56537	P60228
9757	O43586
Q99743	Q9BUZ4
O00487	P23508
P01563	Q92985
P15018	P31785
Q6UXN9	Q9NPF4
Q8NEM2	Q96AP4
Q12933	Q13490
P14209	Q14974
P30154	Q01668
P51679	Q8NHW4
P14635	Q86WB0
Q96DI7	Q99459
Q5RL73	Q9H0Q3
P42345	Q9Y4H2
Q86U70	Q9NVW2
406991	P29966
O75396	Q13190
Q14197	Q9UDR5
P08107	Q13233
P17181	P29460
P31947	Q6DT37
Q96JB5	Q9BSJ2
P06239	Q9Y4K3
O75533	Q9UKV8
Q13868	Q8TF46
Q99759	Q9BZF9
P00533	Q8IZW8
O95373	P62826
O14867	Q86YC2
P08620	P10721
P20073	Q96FW1
P62993	Q86V48
P31749	Q06190
P46940	Q6WCQ1
O94762	Q92878
P49662	Q93008
P56199	P63261
Q9H672	Q9UBF6
P04350	Q9NY65
P02647	P10909
P63215	Q14831
P10244	P20248
P61964	Q9H8E8
Q9NZ52	Q9UJ41
Q14683	Q9NTI5
O95163	P49841
P08107	Q9H816
P04083	P60709
O43390	Q99873
A2IXV5	P12314
P05164	P10276
P51674	Q9Y3D7
Q16659	Q9NVX0
Q9UKK6	Q9Y478
P10275	P28482
Q7L5Y6	Q8NHY2
O75376	Q8WXU2
P98164	Q5JY77
Q05519	Q13243
P07900	P61247
Q93034	Q9H672
Q13042	Q99459
P02766	P60709
P21728	P63092
O60341	Q9H1I8
Q13651	Q9NPF7
P20265	Q09472
P15882	Q07890
P62745	Q96N67
Q14451	Q9UMN6
O95257	Q9H814
P12814	P23229
P00918	Q2Y0W8
O43157	P60763
Q8NFH5	Q96EE3
O95983	Q13547
P55795	Q05519
P11216	Q8TD86
P01876	P49221
P20226	P52655
P00519	P31273
Q9H5H4	Q9Y328
Q9H4D5	Q9UKK6
O95166	P60520
O43639	Q9Y2W2
Q15796	Q9HCM4
Q99816	Q9UER7
P21333	P46108
O76074	Q13976
Q8N5U6	Q9Y2X8
P11474	P62508
P27986	Q9UPX8
Q00653	Q9BVA1
P53350	Q9UM11
O15111	P07437
P62837	Q9Y508
P40259	P43405
Q8N122	Q8TB45
P55210	P55212
P27482	Q8IU85
O95163	P28074
P62495	Q13573
P05113	Q99062
P56199	Q16787
P29597	Q01344
P06734	P20702
P63244	Q9UKV8
Q5VTR2	Q5VYV7
P04141	P14784
P84996	Q8TDV5
Q04721	Q86UW9
Q9UI30	Q9Y4K3
P09471	P28566
O14641	Q9BXS5
P40225	Q9HBE5
Q8WWR8	Q93062
P01570	Q92793
P36402	Q13485
P01106	P14316
Q14790	Q9UKL3
Q13137	Q86VP1
P31943	Q13151
O95467	P50150
P78356	Q15287
O00231	Q9NPI1
Q9GZS1	Q9Y5B9
P10276	P12755
O00144	O96014
O43255	P15498
Q13885	Q9NPQ8
P54619	Q9BUM1
P60520	Q01813
P14415	P42338
O15488	P13807
O43251	Q9NW64
P61224	Q9P2F8
Q9BS40	Q9BZ23
P35568	Q13315
P00533	P12931
P34947	P46094
Q13464	Q99755
Q07890	Q9HBH0
O76013	Q9ULA0
Q5T124	Q8IYR0
Q13283	Q7KZF4
P29350	P35968
P0CG48	P54725
P05771	P11168
O00305	P62714
P23508	P26640
P08648	P61073
Q07021	Q9H5J0
O14786	Q99985
O95400	P50053
P42680	Q05209
P12109	P26012
Q96I15	Q99081
P30491	P61769
P25490	P43629
Q8NE01	Q93062
P16234	Q03135
P18146	Q9Y4K3
O14979	P31939
P17252	Q13233
P19338	Q05513
Q9UF02	Q9Y2T4
O00267	O43148
P13501	P51681
P12956	Q86WJ1
P56915	P84022
Q8IXJ6	Q92830
P15391	Q8WYR1
P27482	Q16566
P09874	P49715
P35244	Q9P286
O15479	Q9UQ35
O43318	P07900
P12830	Q07889
Q96SB3	Q9Y572
P23258	Q04917
P14316	Q9NPI1
P61981	Q9NYF8
P19525	P63000
P30049	Q9H1Y0
P25791	P55196
Q13111	Q99877
P09917	Q86W26
P06241	P23759
P0C869	P28482
O60721	P55157
P17181	Q13191
P14780	Q15080
406948	P10415
P38405	Q15619
407026	Q01453
Q15569	Q9C004
P04183	Q8NAA4
P68036	Q8IZP6
P23193	Q8WVC0
P12931	Q9UQC2
P61586	Q16513
P31269	P40426
P46937	Q4VCS5
O75251	O95167
P18507	Q9NQX3
P04637	Q13227
Q969K3	Q969M7
407019	Q16678
P62263	Q9NRG4
P0C1H6	Q7L7L0
P01106	Q96GM5
Q13490	Q7Z434
Q5JR59	Q99661
Q13315	Q9UPS8
P36894	Q13145
P62877	Q9H469
P01116	Q13009
O00755	Q9NRL3
O00487	Q9UL46
P27361	Q68CJ9
P62993	Q9C0K7
P10276	P31268
P0C7T3	P38405
O95759	Q9NZJ7
P51991	Q13573
P05231	P26992
O43592	P62826
Q92765	Q9UBV4
O15055	P48730
P25025	Q99731
P62316	Q07889
O43566	P18146
P35225	Q99665
P58753	Q9NWZ3
O00267	Q99873
P62140	Q9UQK1
O75689	Q12874
P12111	P56199
P15153	Q96BY6
P25054	Q9H9E3
P02766	Q08345
O00401	Q99755
Q13315	Q9UER7
P62829	Q00987
P15884	P22736
P28702	Q9Y6Q9
P0CG48	Q5MJ70
P38432	Q14978
P04049	P12931
P41587	P63092
P56705	Q9NPG1
O96006	Q9HCN4
P17480	P23443
Q13131	Q96RR4
P00374	P23511
P98170	Q9NR28
O14654	P46108
O95178	P03897
P62945	P84098
P43146	Q14232
O00329	P14784
Q9HC38	Q9NPJ4
P09429	Q15109
O15162	P00519
Q13114	Q9Y4K3
P27694	P38398
Q14194	Q8N808
P30153	Q9GZV5
Q8IZL2	Q92830
Q7L590	Q96CS2
P05015	P48551
P08047	Q15796
P01730	P13762
Q8IU54	Q8IU57
Q9C0K7	Q9Y376
P43307	P61619
P01876	P0CG04
P55084	Q00653
O14593	P25774
P51817	Q32MK0
P17948	Q00722
P12004	Q7Z5Q5
P31942	Q53F19
P08100	P49407
P19012	Q5T5P2
P10145	P51686
P07099	Q9Y261
O95714	P78527
P04275	P10144
P07996	P21810
P60709	Q07020
Q9H0E2	Q9Y4C2
Q15003	Q8NEM0
P78524	Q15796
P78364	Q99496
P36897	Q8TD19
O96019	Q9ULG1
O15264	P63151
P17301	Q05397
P12755	Q9BZK7
Q13601	Q9UL18
Q13972	Q9HAV0
Q07817	Q9BZR8
Q13315	Q9NXX6
P04921	P11171
P35626	Q8NGJ6
P62195	Q92753
O43236	Q9H8Y8
Q86U86	Q9UPN9
P06576	P31483
Q86WV6	Q8TCJ2
P49841	Q01974
P30504	Q63HN8
P22492	P63104
407047	Q9H9Z2
P63096	Q08828
P27361	Q13485
P10114	P68104
P51149	Q13509
O60262	P14416
P55854	Q92466
O14980	Q14653
P08581	Q13191
O95222	P38405
Q14683	Q8IWZ8
P19174	P21817
O15144	Q92558
Q06190	Q08289
Q13490	Q9Y3I1
Q12873	Q96C92
P42684	Q9H2G2
O15105	P01579
Q13936	Q66LE6
Q92616	Q99459
P01137	Q15717
P01106	P48444
P38405	Q8WZ84
Q5JWF2	Q99527
P18827	Q01955
Q14203	Q7L1Q6
P40337	Q6P1L8
P16070	Q12955
P05109	P24941
P08172	Q9HAV0
P19419	Q02535
P07948	Q13177
Q9Y4K3	Q9Y4L1
Q13247	Q15365
P62917	P63173
Q8NFP9	Q9NRL3
P42331	P52198
O15392	Q9NQS7
P19438	Q86UA6
P56545	Q96EP5
O43306	Q9NZT1
Q13617	Q96L50
P18146	Q8IUH4
P49711	Q14683
P62917	Q02878
P23526	Q13177
P08107	Q9Y239
P25942	Q13077
Q03164	Q6PD62
P08908	P63215
P08047	P27540
P09467	P56134
P51679	P55774
P35555	P98160
P31150	P63104
Q96EF0	Q96QG7
P42575	P67870
P68400	P83916
P42226	Q9Y258
P22392	Q16576
P14415	P27361
P35579	Q96QT4
Q92569	Q9UQC2
P25788	Q9H1Y0
P01889	Q12931
P26358	P29350
Q01201	Q04864
Q9NVA2	Q9Y4K3
P49368	Q13151
P83881	Q02543
O75159	P29597
P35462	P63218
O15264	P17535
Q14164	Q6P1L8
Q96T58	Q99459
P04637	P11387
P13236	P25025
P07737	Q9UKR5
P62487	Q9NX70
P29317	Q9HCT0
P01106	Q3KQU3
406901	Q6DJT9
Q13813	Q9Y572
P15374	Q15843
O75604	P0CG48
O15264	P22314
P10275	Q9UM63
P04629	Q13191
Q09161	Q12983
O14939	Q8N122
Q04917	Q9UQC2
O75937	Q92620
Q9UBL3	Q9UPS6
Q9BRK4	Q9P0T4
O14530	Q99570
Q9HBW0	Q9UBI6
Q9HAV0	Q9Y572
P61978	Q99459
Q8TAP4	Q99750
O15264	P61978
Q13114	Q15326
O95785	P38936
Q2TBC4	Q92997
P32927	Q9P0W0
O60260	P0DJD1
O95294	P01116
O00264	P16035
Q6ZVD8	Q9Y243
Q14934	Q9Y277
O14640	P32121
Q14457	Q14643
P08754	P63211
P22736	Q9HD36
P10720	P25024
P35228	P38484
O14980	P35658
O43809	P84090
P24863	Q9BTT4
P00797	Q92824
P08069	P63096
O00238	P22003
P35637	Q8IYB3
P98177	Q13043
Q86US8	Q92900
O75030	Q09472
Q9UL18	Q9UPQ9
Q07890	Q86YV0
P51668	P78545
P51684	Q8WTQ7
P38936	Q9UHC7
O14576	P07437
O95837	P47901
P48729	P61981
O60241	Q9Y3M8
O95967	Q9HB75
P35626	Q8NGJ8
P32927	Q8IZI9
P15923	P27361
O75400	Q14498
P13569	Q9Y6I7
O94761	Q96GE4
P34932	Q04206
A2RRP1	O95897
P61587	Q6ZUM4
P20337	Q15797
Q16514	Q96BN2
P13569	P22612
P19838	P78545
P01111	Q12967
P48058	Q12879
O15230	Q496J9
P10600	P49746
Q13315	Q6ZYL4
P15923	Q8TE12
P51659	Q92597
Q969S8	Q99880
P19235	P23467
P46109	Q15303
O75940	Q96JB5
Q09666	Q13573
P61981	Q86X29
Q10586	Q96GM5
P09661	Q7RTV0
P63098	Q12968
P22694	Q9H0K1
P12004	Q9NRF9
P05556	P17612
O43236	P98170
P01100	Q16520
P04406	P41743
P17844	P22681
P20963	P29350
P38405	Q8NGV0
O15294	Q9P2S5
O14920	P15509
P18621	P63173
Q12929	Q9H7E9
P04637	Q7Z6E9
O60934	P46100
O95467	P16520
Q14192	Q9UBI1
O95639	Q10570
Q8TDD1	Q92731
O14490	P55157
Q99880	Q9P0M6
P31749	Q9BPZ7
P04179	P40337
Q5VTD9	Q9GZT9
Q13571	Q9H201
P38405	Q8IXE1
Q66LE6	Q8WWM7
P09038	P29317
P13747	Q14954
P31749	Q14203
Q5SRE5	Q9UKX7
Q13145	Q9NPG1
P31751	Q96BA8
P01574	P17096
P02462	P14780
Q8WWV3	Q9Y2W2
Q14197	Q9NYY8
O00459	O15455
P17980	Q92597
P04628	Q02962
P42331	P61586
P15735	P62140
O15198	Q9GZM7
P23470	P49023
Q13501	Q9GZQ8
O00212	Q9BZ29
Q13522	Q96SB3
O43719	Q13573
O75626	P10071
P23284	Q9Y4K3
Q16629	Q8WXA9
P21333	Q15646
P36873	P46019
P10398	P62070
P38432	Q4J6C6
A1YPR0	Q99459
Q02763	Q92915
A8K6C2	P38484
P28482	Q9UNK4
O76071	P10155
P17028	Q9NWS9
P42566	Q9H201
P26373	P83731
P13861	Q92558
P36897	P57059
P18621	P50914
P05112	P48551
P46108	Q13625
P51817	Q8NFM4
O95166	Q9BXW4
Q9UBB4	Q9Y6J8
P63165	Q00613
P35626	Q8NH90
O00203	Q13573
P06756	P23229
P04234	P48736
P08311	P48594
O15111	Q9Y4H2
P11215	P35354
P16333	Q9UMY4
O43557	O95407
Q05397	Q9NQX6
O00329	P01106
Q15047	Q96HS1
O14908	P33993
Q16236	Q9UJX0
Q15834	Q9NX63
A6NHL2	Q13409
P08253	P63096
O14967	Q6SZW1
O95967	Q9H4K1
P62195	Q9UNM6
O75150	Q9GZS3
A5YKK6	P51679
P22680	Q9Y261
P40337	P99999
P49841	Q96QU8
Q14676	Q9NX02
P55795	Q01081
Q86TJ2	Q9HBM6
Q96EY7	Q9UL18
P27986	P54710
P20936	Q8NAF0
P06756	P12814
P06748	Q9BQG0
O95251	Q8WZ19
P22612	Q16558
P22105	P26012
P14598	Q16539
P01375	Q09472
P18146	P35711
Q15788	Q92988
Q15459	Q9NZC7
P33402	Q13424
P26599	Q92945
P63215	Q14416
P38405	Q96R27
P04637	P06703
O15123	P20073
P38159	Q9Y580
P29353	Q9Y4H2
Q8IZL8	Q9Y4W2
Q13432	Q15811
O96020	Q01094
P62424	Q02878
P46782	Q9UKV8
P62263	Q01201
P00734	P05154
O43318	Q15653
P05412	P48506
Q96CX2	Q9H1Y0
Q15034	Q9UHD9
P46779	P62424
P27361	Q9Y6W6
Q4KWH8	Q9ULU4
O94805	P04183
P31946	Q96B36
P31946	Q8N122
O00151	P63272
P08138	Q9GZP0
Q8WV41	Q9Y5X1
P27487	Q8N158
O43292	Q9UL03
P10398	P14618
Q15291	Q9P0U4
Q12888	Q6PJP8
P61981	Q9P2M7
P07477	P25116
Q86Y13	Q9NQZ3
Q12933	Q9UQC2
P10275	Q99816
P53350	Q14168
P26441	Q8N6P7
P62258	Q96B36
P61254	P61313
P22694	P45984
O14512	Q9HC73
Q14627	Q8IZI9
P48552	Q12933
P49841	Q8IWV7
O95644	P43235
P62837	Q12899
P21728	Q9NYX4
P08579	Q9NRG4
P16144	P22105
Q2TBC4	Q8TAA9
P13945	P25098
Q15648	Q92731
O14493	Q8N7P3
P12644	Q16671
Q00610	Q9UJY5
P01106	Q9BQG0
Q86YZ3	Q9Y2Q3
P17028	Q14194
P42574	P45984
P07948	P63096
Q13257	Q9UJX3
P16885	P23458
P02768	P06727
P40933	P48551
Q07666	Q13509
P0C869	Q03113
P36873	P54289
Q99459	Q9UFC0
P01100	Q00978
P25025	Q99616
O15287	Q9UBZ9
P30559	Q8WXS5
P28702	P49116
P16333	Q9NR96
P01111	P21359
Q5JWF2	Q9UBI6
O43809	P33240
P02671	P05106
P62745	Q9UNA1
P14866	P38159
A8K6C2	P23458
P54257	Q96NT1
Q3ZCQ8	Q9BRX2
P63010	Q2TAY7
P06702	Q01995
Q8IYX0	Q99750
Q13242	Q13247
P11229	Q9UBI6
Q8IUH5	Q9H2X0
Q75QN2	Q99459
Q9HC98	Q9Y230
P78559	Q8TDR0
O75581	P48729
P31151	P35555
P01111	P07949
P18146	Q99836
P32456	P49841
Q04206	Q04917
O14744	P62805
P30559	Q5JWF2
P00519	P54760
P63104	Q08211
P33076	Q92793
P42338	P46108
P57059	Q53ET0
P60520	Q9UN88
P01138	P08138
P46108	Q07890
Q86WV6	Q92985
Q15365	Q6P2Q9
Q08043	Q8WWI1
P49841	Q00613
P07477	Q8TEW0
P08138	P15692
P49736	Q9BRX5
407028	P24385
O60568	Q7Z7J5
P0C0S5	Q9H0E9
P20333	Q6AI08
P43115	Q9UBU3
O00264	Q9Y4K3
Q9UKE5	Q9Y230
O14986	O43504
Q9P212	Q9UQM7
P04899	P09769
P09693	P27986
P60953	Q92993
O43918	O60216
P01571	Q08334
O00303	P47813
P22694	Q15361
Q12933	Q9UQN3
Q08170	Q15428
P09496	P10242
P61204	Q02241
P30480	Q9UL25
P62910	P83881
O00459	P08581
P19174	Q13480
P27361	Q9UK08
P78552	Q8IU54
O43663	Q15653
O15198	P07602
P10914	Q14938
Q5T2W1	Q8WTV0
P23528	P60709
P45984	P62714
O43301	Q96KG7
P18077	P62888
P63104	Q7Z401
P62249	P62979
P38936	Q9ULJ6
P62424	P62945
P63000	Q96HP0
P14635	Q9NYG5
P12081	P26639
P12980	P61964
Q09472	Q13177
O14495	Q13393
O75159	Q8IU57
P23497	P63165
O95831	Q07812
P17066	P25685
P36873	Q9NZJ5
O60739	P61254
P20936	P42858
O14807	P10398
P17509	P55347
O14775	O60503
P06737	Q9NZT1
P27361	P51812
P13805	P26641
P15509	Q8WXH5
P51003	Q86U42
Q5T3J3	Q9HCU9
P63167	Q9HC98
P35916	P62993
Q15645	Q99459
Q9H9G7	Q9Y262
Q15645	Q9H0W9
Q13535	Q8N5P1
P30626	P49810
P55157	Q96RL7
O60566	Q13257
P42336	P42681
P28482	P37840
P35580	Q01449
P13945	P63096
P47992	P51685
P0CG48	Q96PM5
Q99459	Q9UJC3
P31749	Q9H7J1
P21860	P52333
P51946	Q9HB71
O43566	Q12933
P32246	Q99731
P13612	P53420
P21333	Q12933
O60244	Q96HR3
O95251	Q9Y2I6
P51955	Q96K30
P53420	P53708
Q6UWZ7	Q99728
O14777	Q99459
O14818	P25786
P19419	P28324
P02751	P98066
P13987	P46940
O75970	P57087
P01106	Q17R98
P43360	Q04637
O00329	Q13480
P55055	Q99750
O14933	Q6ZMZ0
P04637	Q9NR97
P15018	P19235
Q7Z3E1	Q9H0D6
O15111	Q92985
Q6STE5	Q969G3
P15336	P17612
A8K8P3	P08727
P60953	Q14155
P49910	Q15834
P62805	Q13111
Q08945	Q9Y5B9
P02766	Q6UXH1
P10415	Q96PG8
O00590	Q99616
Q07890	Q9P227
O15479	P42766
P12277	Q8TDR0
O75832	P17980
Q8IXM3	Q9BWH2
O75069	P22314
P51692	Q9UGK3
Q09028	Q16777
Q14847	Q15038
O00182	O00214
P38405	Q8NHC8
Q13573	Q9UQE7
O15198	P27361
O15111	P36941
O14965	Q7Z5Q1
P08243	P29083
O14775	O14827
P84022	Q8NG27
P10301	P14324
P27694	Q9BVW5
Q92838	Q9UNE0
P01106	Q92820
P26012	P60709
Q05209	Q13526
P24043	P55268
P04350	P20333
P04899	P48051
P00533	Q96EY1
P54652	Q01844
Q12904	Q14164
Q9BUE0	Q9BWU1
Q8N0W4	Q9ULB1
Q01780	Q15155
O14827	P63215
Q15047	Q15102
P06727	P41235
Q7Z6L1	Q9BTE3
O95402	Q71F56
P10721	Q9UQC2
P63096	Q9BXA5
O95400	Q53GS9
P35268	P63173
P38606	Q16637
P30260	Q9UM11
P06493	Q96KB5
P10071	P10914
P14136	Q96GD4
Q00005	Q96BD8
P00519	P46108
P42345	P63104
O75448	Q71F56
26765	Q13227
P01127	P14616
O43586	P39023
P13010	Q16531
P05106	Q01955
P09619	P29350
Q13432	Q9NYL2
P13637	P42338
Q9BQA1	Q9Y5B0
Q9H492	Q9Y383
P21673	P56182
P18848	Q9Y243
P35626	Q9UGF7
O43353	P19838
O00628	P41182
O43747	Q96G01
Q13485	Q7Z3T8
P28065	Q9Y3R0
P52209	Q04446
P22061	Q00005
P14618	Q14451
P43405	Q8N6C8
Q16537	Q9Y243
Q6UXN9	Q9NP77
O43318	P34931
P25788	Q9UNM6
P05129	Q06710
O75578	P78509
O60610	P07737
P01566	Q14653
P01116	P16234
P38405	Q13639
P29992	P42336
P54132	Q13573
P07910	Q13151
P01889	P01891
Q92630	Q9Y620
Q6P4R8	Q9ULG1
P13569	Q16236
P54253	Q8N8B7
P62750	P62906
P08107	Q9BXA6
P04629	Q96J02
P03372	P38398
O60503	P63218
Q02962	Q15475
P36888	P40763
P53778	Q16644
P02458	P09486
P40429	P62917
P06241	Q9H1R2
P47897	Q15714
Q96FX2	Q9UGK8
O15444	P32302
P42261	P62136
Q13794	Q16548
P10275	P11142
Q68E01	Q9NRY2
Q01844	Q16630
O95467	Q13639
P45973	Q16254
P63000	P85298
P28908	Q12933
P18146	Q08945
P02746	P0C0L5
P08134	Q9P227
P15880	P60520
P61224	Q15139
Q92730	Q9UDV6
P35372	P35626
P52701	Q13535
Q6IA69	Q9NTM9
P00747	P09486
Q05513	Q96NT0
407047	Q13127
Q7Z2G1	Q96QV6
P84077	Q5T5U3
P30414	Q15287
A8TX70	P17301
Q13368	Q9NVX7
P22392	P54725
Q15906	Q96L91
P02768	P12829
Q16548	Q9BXH1
P24522	Q9Y6R4
P62888	Q13233
P01242	P15260
P46776	P46779
P30533	P98164
O00329	O00459
P25205	P53355
Q99459	Q9UJX2
P17844	Q9Y2W2
P02746	P26022
406948	P19544
P35637	Q99459
406913	P15692
P28335	P29992
Q9BRT6	Q9NX58
P08581	Q96J02
P62837	Q9Y675
P19174	Q08881
Q6P2Q9	Q9Y675
P11172	P36957
P10275	P19447
O60508	Q15796
O15021	Q15797
P54274	Q13416
O14490	P12931
Q86UL8	Q9Y4G8
Q14498	Q96N46
O95777	Q16342
P16333	Q9BYB0
Q96LR5	Q99496
O15047	P51610
P22612	Q99941
P61077	P62330
P23284	P30480
Q9H2F5	Q9Y4A5
O00144	Q93097
P14415	P27986
P61457	Q96HA8
Q01081	Q9UMS4
Q13547	Q99801
P28482	P41182
Q9C0C7	Q9GZQ8
Q13526	Q15717
P29350	Q9Y286
P02768	P11532
P48729	Q9BZL6
Q96KM6	Q96TA1
O75365	Q9UBS4
Q16531	Q9Y4B6
Q8WYR1	Q9Y243
P03971	P58012
O75400	Q13129
P02766	Q15047
O76071	Q96A35
P04183	Q5UIP0
P25963	Q13748
P42167	P62258
406885	P01106
406952	P23458
P61978	Q15366
P62993	Q14118
P42771	Q9UJX2
Q9NPD8	Q9UKV5
P46778	Q9UKV8
P28472	P60520
Q14247	Q9H8Y5
P51681	P55773
Q03014	Q92908
P27361	Q15256
Q13315	Q9Y5N6
Q9UNY4	Q9Y6A5
P06493	P19784
P12956	Q12851
P0CG47	Q16236
O43889	P27361
P62857	Q9BQ66
P01563	Q969J5
Q16557	Q9BZL6
P01210	P18146
P13984	Q00403
P50914	P98175
P09001	Q9BYC9
P14316	Q14790
P04198	P49736
P22626	P84103
O60673	P12004
Q15008	Q9BQ83
O95832	P57739
Q13315	Q9UBE0
Q05193	Q3ZCQ8
P01303	P30939
P08754	P17612
Q13868	Q15024
P53779	Q9UQF2
P42336	P55211
P12931	Q9BXN2
Q13573	Q9NR30
P45983	Q12933
Q06190	Q86US8
P02545	P06493
P25942	Q5W0B1
P04637	Q96QD8
P35712	P56645
Q7Z434	Q96C10
Q9HC73	Q9UBD9
P11802	Q08999
Q8NI35	Q9NVP1
O00141	P42345
P39023	P62750
Q16659	Q9UH03
P01111	P62993
O14936	Q14155
O43524	Q93009
Q6DKJ4	Q96FZ7
P63092	P63218
Q16623	Q99719
P16112	P98095
P08581	Q9GZV9
O00422	P31946
O14503	P63279
P63151	Q86US8
P41220	P51946
O43913	P42771
O15269	P01106
O00329	P43403
P14672	Q8WYR1
P67870	Q14676
P10071	Q9HCP0
P32121	Q15835
Q01484	Q14573
Q9Y508	Q9Y6K8
P27635	P62424
P48740	P49841
O95990	Q96ED9
O14744	Q9BQA1
P04637	Q09472
P01562	Q99650
Q8NFM4	Q9UK08
Q13137	Q14296
O14610	P21917
O60674	P67775
P07237	Q9H1Y0
P04275	P06756
P02768	Q9H6Q3
O15111	Q04206
724029	P28799
P41240	Q6GTX8
P18827	P35443
P62258	Q7KZI7
P48357	Q13131
O60504	Q5T5P2
P78504	Q9H488
Q15173	Q9UBN1
P01567	P23458
P04637	Q08257
P23945	P63092
Q9BQI0	Q9Y572
P00519	Q14315
P04637	Q9UNL4
Q13573	Q92499
O15031	P21246
Q01780	Q9Y2L1
O15455	O95863
P43694	Q8WW38
Q15831	Q9Y3A3
P10275	P51843
O60262	Q8WYR1
P45984	P60763
P62158	Q13562
O00574	Q9NRJ3
P47914	P62945
Q93034	Q9Y575
P18146	Q86UL8
Q13315	Q14141
O43390	P26368
P24534	Q00005
O95166	Q09013
P28222	P63215
P14373	P43364
P29460	P31785
P62158	Q13233
P30154	Q9Y243
P22736	Q16548
P61970	P62826
O60749	Q99459
Q9P2H0	Q9ULJ1
O60359	P63151
P17612	P52566
O00429	Q96C03
P00742	P16403
P01106	Q96PK6
Q13535	Q9H0E9
P49841	Q9NQW7
P61952	Q9UBS5
P38936	Q08209
P58400	Q9NZ94
P55211	P99999
O60506	P62195
Q01094	Q13309
P02768	Q9GZU2
O95967	P04637
P15153	Q9UPY6
P36897	Q9NXK8
P04004	P26010
O15182	Q6UVJ0
P10275	P62136
Q14103	Q15717
P31751	P35222
P10415	Q13323
Q7Z6L1	Q9H1Y0
P09651	P63104
P27824	P35610
P51817	Q14721
P14672	Q99523
P06241	P26992
P05113	P42229
O14763	P50591
O75367	Q9UKV0
O15211	P63000
P27986	P43403
Q8IYK4	Q9UMX0
P10912	P23458
P51617	Q9H1C4
P04141	P10912
O75367	Q13547
P38570	P56945
Q15834	Q9H8W4
P05161	Q9UMW8
Q07817	Q96PG8
A6NMZ7	P05106
P31947	Q6ZU52
P01563	P26951
P11831	Q8N196
P05388	P62906
P0CW24	Q8ND90
Q13153	Q86YV6
O00212	Q96N67
407006	O43521
P62899	P84098
P16871	P41182
O75365	Q13257
O14503	Q00987
O15144	Q07889
P52788	Q15910
P63211	Q14831
Q96KQ7	Q9P2R6
P68400	Q9UQE7
Q9HAU4	Q9NZU5
P30154	Q00653
O95084	Q6KC79
P21675	P62807
O14641	Q969F2
A6NF89	P32121
Q13315	Q9H6E5
Q02880	Q13315
P12931	Q15027
Q9NP97	Q9NZW5
P15153	Q14185
P52565	Q08211
Q92844	Q92985
P04632	P36575
P48643	Q16891
O15111	Q05639
O15131	Q9Y5P6
P63211	Q5JWF2
P61956	Q7Z3J3
Q6PEY2	Q96CW5
P10144	P52565
P05387	P62913
P02647	Q9BQN1
P01889	P08579
O43426	Q99962
P38936	Q16254
Q15369	Q96BK5
O60504	P24278
P22612	P54710
P49588	P63104
P16870	P23560
P04275	Q13797
Q15831	Q96CW1
Q06124	Q15303
O75716	P63162
P04899	P53778
P04637	Q96EB6
O75569	Q9UKV8
P11172	P49662
P29350	Q9UKJ0
Q8IZJ0	Q9UHF4
P62070	Q9NZL6
P61026	Q9UHD8
Q7Z6J0	Q9H2E6
P23219	P45983
O75582	P28482
Q12962	Q92830
Q99665	Q9UBD9
Q8IYI8	Q9Y4K4
P28331	P30480
P04049	P31946
P05771	P09471
P04792	Q15139
P54253	Q15038
P09919	Q5VWK5
Q15906	Q99750
O00422	P24385
P12757	P12956
P61604	Q13432
P49716	Q9H324
P41279	Q00653
O15264	P12036
P45984	P60953
693122	Q96E39
P57678	Q9Y675
O00231	P26641
O95084	P12236
P46379	Q8TAA9
P35916	Q9GZP0
P07478	Q9Y6E0
P63165	Q9UJU2
P00441	Q15046
P03372	Q13233
Q07889	Q13017
Q13332	Q13885
O15258	P54257
P10809	Q16611
Q05655	Q15717
P51003	Q15366
Q14686	Q92793
P28067	P28068
P05455	P98175
P61586	Q9BUA6
P23229	P49023
P15391	Q13315
P63165	Q7L2E3
P50990	Q00005
P12235	P45880
P23508	P52907
P29353	P43405
P08172	P63211
O60506	Q14103
P07355	P13688
P62714	Q02750
P50148	P63252
Q5FBB7	Q8NDV3
P49716	Q9Y2D1
P49459	Q6ZT12
O14965	O75410
Q13315	Q14517
P52948	Q9UBU9
P04156	Q92913
